time,x,y,z,gforce
12.233,0.335,0.419,0.135,0.553
12.235,-0.012,0.577,0.579,0.817
12.238,-0.363,0.497,1.361,1.494
12.240,-0.009,0.417,0.965,1.051
12.243,-0.084,0.579,1.233,1.365
12.245,-0.024,0.401,1.299,1.360
12.248,0.033,0.489,1.319,1.407
12.250,0.097,0.242,1.546,1.568
12.253,0.072,0.374,1.411,1.462
12.255,0.287,0.332,1.462,1.526
12.259,0.395,0.416,1.039,1.187
12.260,1.036,0.239,0.754,1.303
12.263,0.212,0.377,1.359,1.427
12.265,0.778,0.418,0.960,1.305
12.267,0.619,0.293,0.690,0.972
12.270,-0.012,0.304,1.752,1.779
12.273,0.372,0.311,1.373,1.456
12.278,-0.008,0.343,1.417,1.458
12.279,-0.285,0.034,1.972,1.993
12.281,-0.314,0.143,1.666,1.701
12.283,-0.547,0.005,1.978,2.052
12.286,-0.548,0.183,1.828,1.918
12.288,-0.518,-0.031,1.685,1.763
12.290,-0.778,-0.124,1.777,1.944
12.295,-0.259,-0.096,1.437,1.463
12.296,-0.653,0.292,1.067,1.285
12.298,-0.270,-0.225,1.261,1.309
12.300,-0.216,0.036,0.643,0.680
12.302,-0.351,-0.154,0.990,1.062
12.305,-0.532,-0.115,1.127,1.251
12.307,-0.301,-0.185,0.880,0.949
12.315,-0.493,-0.057,1.160,1.261
12.315,-0.462,0.108,1.194,1.285
12.316,-0.795,0.005,1.455,1.658
12.317,-0.527,0.178,1.455,1.558
12.319,-0.561,0.064,1.291,1.409
12.322,-0.572,0.051,1.648,1.745
12.324,-0.545,-0.148,1.464,1.570
12.339,-0.365,0.002,1.438,1.484
12.339,-0.324,-0.128,1.364,1.408
12.339,-0.098,0.032,1.024,1.029
12.339,0.006,-0.108,1.092,1.097
12.339,-0.053,0.267,0.836,0.879
12.340,0.141,0.042,0.870,0.883
12.354,0.292,0.340,0.584,0.736
12.355,0.696,0.108,0.375,0.798
12.355,0.582,0.270,0.356,0.733
12.355,0.554,0.178,0.548,0.800
12.355,0.477,0.139,0.315,0.588
12.355,0.329,-0.058,0.850,0.913
12.355,0.291,0.116,0.784,0.844
12.358,0.470,-0.032,0.857,0.978
12.361,0.138,0.191,0.986,1.014
12.364,0.393,0.099,0.963,1.045
12.366,0.498,0.220,0.918,1.067
12.368,0.181,0.086,1.098,1.116
12.371,0.110,-0.065,1.349,1.355
12.373,0.289,0.016,0.998,1.039
12.375,-0.001,-0.183,1.281,1.294
12.377,0.106,-0.242,1.165,1.195
12.380,0.252,-0.308,0.958,1.037
12.383,0.048,-0.123,1.039,1.047
12.385,0.233,-0.219,0.994,1.044
12.388,0.175,0.016,0.878,0.896
12.390,0.401,-0.180,0.927,1.026
12.393,0.383,0.036,0.791,0.880
12.395,0.652,-0.094,0.770,1.013
12.398,0.599,-0.179,0.572,0.848
12.400,0.714,-0.311,0.761,1.089
12.403,0.783,-0.136,0.620,1.007
12.405,0.757,-0.265,0.659,1.038
12.411,0.721,-0.143,0.643,0.977
12.411,0.634,-0.150,0.488,0.814
12.413,0.534,-0.064,0.716,0.896
12.415,0.475,-0.064,0.684,0.835
12.417,0.350,-0.016,0.733,0.812
12.420,0.286,-0.103,0.773,0.831
12.422,0.275,-0.047,0.676,0.731
12.444,0.261,-0.067,0.657,0.710
12.444,0.144,-0.146,0.713,0.742
12.444,0.347,-0.208,0.545,0.679
12.444,0.289,-0.141,0.362,0.484
12.444,0.387,-0.295,0.286,0.565
12.444,0.577,-0.242,0.012,0.626
12.444,0.529,-0.275,-0.036,0.597
12.444,0.566,-0.207,0.073,0.607
12.445,0.442,-0.230,-0.023,0.499
12.447,0.341,-0.295,0.335,0.562
12.449,0.181,-0.045,0.360,0.405
12.452,0.443,-0.137,0.253,0.529
12.455,-0.028,-0.074,0.714,0.718
12.456,0.116,-0.085,0.983,0.993
12.459,-0.022,-0.044,1.003,1.004
12.461,-0.137,-0.173,1.507,1.523
12.463,-0.159,0.014,1.596,1.604
12.466,-0.167,-0.247,1.638,1.665
12.469,-0.239,-0.142,1.946,1.966
12.471,0.319,-0.061,1.223,1.266
12.474,0.183,-0.236,1.199,1.236
12.477,0.190,-0.234,1.551,1.580
12.479,0.707,-0.182,0.688,1.003
12.481,0.547,-0.246,0.890,1.073
12.484,0.579,-0.160,0.859,1.048
12.486,0.818,-0.154,0.361,0.907
12.488,0.744,-0.186,0.604,0.977
12.493,0.786,-0.086,0.362,0.870
12.494,0.787,-0.210,0.498,0.954
12.496,0.629,-0.163,0.588,0.876
12.498,0.806,-0.061,0.425,0.913
12.501,0.563,-0.145,0.600,0.836
12.503,0.788,-0.106,0.441,0.909
12.506,0.754,-0.009,0.466,0.887
12.510,0.589,-0.058,0.613,0.852
12.511,0.595,-0.021,0.666,0.893
12.514,0.291,-0.076,0.882,0.932
12.515,0.310,0.124,1.147,1.194
12.518,0.277,0.217,0.874,0.942
12.520,0.464,0.153,0.791,0.930
12.523,0.401,-0.060,0.713,0.820
12.533,0.810,-0.003,0.638,1.031
12.534,0.591,-0.025,0.530,0.794
12.534,0.529,-0.246,0.691,0.904
12.535,0.528,-0.237,0.655,0.875
12.573,0.879,-0.074,0.542,1.035
12.573,0.941,0.031,0.179,0.958
12.574,0.659,0.062,0.501,0.831
12.574,0.888,-0.203,0.691,1.143
12.574,0.738,0.081,0.491,0.890
12.575,0.587,0.054,0.924,1.096
12.575,0.447,0.022,0.726,0.853
12.575,0.176,0.084,1.184,1.200
12.575,0.299,0.264,1.122,1.191
12.576,0.251,0.211,0.841,0.903
12.576,-0.175,0.242,1.533,1.562
12.576,0.039,0.393,1.203,1.266
12.576,-0.050,0.616,0.986,1.164
12.576,-0.183,0.618,1.454,1.590
12.577,0.243,0.613,0.852,1.078
12.592,0.099,0.577,1.105,1.251
12.592,-0.372,0.530,1.691,1.811
12.592,0.521,0.625,0.861,1.184
12.593,0.536,0.360,0.316,0.719
12.593,0.095,0.550,1.280,1.396
12.593,0.198,0.621,0.988,1.184
12.594,0.488,0.536,0.700,1.007
12.594,0.703,0.254,0.891,1.163
12.594,0.189,0.559,1.079,1.229
12.594,0.421,0.542,1.346,1.511
12.598,0.791,0.545,0.336,1.017
12.598,0.877,0.230,0.751,1.177
12.602,0.246,0.296,1.341,1.395
12.604,0.509,0.437,0.916,1.135
12.607,0.449,0.242,1.172,1.278
12.608,0.182,0.229,1.376,1.407
12.611,0.366,0.629,1.155,1.365
12.613,0.323,0.664,1.045,1.279
12.617,0.274,0.430,1.233,1.334
12.618,0.436,0.283,1.184,1.293
12.621,-0.225,0.392,1.287,1.364
12.623,0.035,-0.042,1.819,1.820
12.628,0.118,0.108,1.249,1.260
12.629,-0.083,-0.227,1.477,1.497
12.630,-0.018,0.287,1.482,1.509
12.633,0.360,0.204,0.905,0.996
12.635,-0.113,0.137,1.234,1.247
12.638,0.189,-0.281,1.286,1.330
12.640,0.263,-0.155,0.836,0.891
12.657,0.363,-0.293,1.214,1.301
12.658,0.368,-0.332,0.695,0.853
12.658,0.669,-0.339,0.678,1.011
12.658,0.670,-0.252,0.436,0.838
12.658,0.198,-0.363,0.922,1.010
12.658,0.142,-0.392,1.665,1.717
12.659,0.483,-0.087,0.486,0.691
12.660,0.226,-0.258,1.174,1.223
12.662,-0.444,-0.036,1.919,1.970
12.665,0.485,-0.011,0.699,0.851
12.667,0.300,0.126,0.742,0.810
12.669,0.074,-0.332,1.337,1.380
12.672,-0.159,-0.167,1.108,1.132
12.675,0.097,-0.222,0.871,0.904
12.677,-0.106,-0.211,1.019,1.046
12.679,-0.265,-0.231,1.293,1.340
12.682,-0.198,-0.133,1.040,1.067
12.684,-0.048,-0.134,0.722,0.736
12.687,-0.208,-0.224,1.173,1.212
12.689,-0.064,-0.181,1.063,1.081
12.692,0.249,-0.008,0.473,0.535
12.694,-0.096,-0.192,1.078,1.099
12.697,0.350,-0.082,0.903,0.972
12.699,0.603,0.119,0.655,0.899
12.702,0.450,0.108,0.801,0.925
12.704,0.766,0.026,0.705,1.041
12.706,0.830,-0.007,0.652,1.056
12.709,1.080,0.130,0.677,1.281
12.712,1.280,0.119,0.512,1.384
12.714,0.709,-0.056,0.892,1.141
12.716,0.780,0.068,1.138,1.381
12.719,0.794,0.241,0.600,1.024
12.722,0.526,-0.022,1.356,1.454
12.724,0.220,0.192,1.180,1.216
12.729,0.187,0.229,1.136,1.174
12.729,0.080,0.139,1.263,1.273
12.734,-0.009,0.116,1.142,1.148
12.735,-0.232,0.019,1.564,1.582
12.736,-0.006,0.200,0.951,0.971
12.738,-0.163,-0.078,1.050,1.066
12.765,-0.260,0.065,1.267,1.295
12.765,0.244,0.011,0.505,0.561
12.765,0.035,0.015,0.730,0.731
12.766,-0.167,-0.152,1.072,1.096
12.766,0.039,-0.037,0.832,0.834
12.766,0.235,0.072,0.608,0.655
12.766,0.278,-0.171,0.569,0.656
12.766,-0.020,-0.054,0.840,0.842
12.766,0.171,-0.111,0.922,0.944
12.767,0.298,0.108,0.651,0.724
12.767,0.179,-0.028,0.922,0.940
12.767,0.042,0.104,1.098,1.104
12.771,0.258,0.207,0.836,0.899
12.773,0.337,0.134,0.689,0.779
12.775,0.244,0.247,0.892,0.957
12.778,0.121,0.192,1.014,1.039
12.780,0.313,0.076,0.900,0.956
12.784,0.340,0.100,0.801,0.876
12.786,0.405,0.082,0.942,1.028
12.787,0.383,0.359,0.555,0.764
12.790,0.546,0.195,0.553,0.801
12.792,0.458,0.128,0.604,0.768
12.794,0.571,0.049,0.461,0.735
12.797,0.133,0.279,0.873,0.926
12.799,0.244,-0.030,0.855,0.890
12.803,0.139,-0.120,0.968,0.985
12.805,-0.046,0.192,1.165,1.182
12.808,0.158,0.180,0.841,0.875
12.810,-0.336,0.148,1.401,1.449
12.812,-0.151,0.032,1.476,1.484
12.815,0.215,0.112,0.926,0.957
12.832,0.011,-0.062,1.213,1.215
12.832,-0.129,-0.076,1.426,1.434
12.833,0.334,-0.175,1.014,1.082
12.834,0.532,-0.022,0.741,0.912
12.834,0.121,-0.177,1.277,1.295
12.834,0.332,-0.142,1.115,1.172
12.835,0.593,-0.121,0.748,0.962
12.835,0.215,-0.115,1.050,1.078
12.841,0.126,-0.129,1.275,1.288
12.843,0.179,0.021,1.095,1.109
12.843,0.201,-0.021,0.873,0.896
12.844,-0.160,-0.144,1.160,1.180
12.846,-0.036,-0.185,1.148,1.164
12.848,-0.103,-0.129,0.953,0.967
12.852,-0.403,-0.146,1.190,1.264
12.853,-0.245,-0.083,1.103,1.133
12.857,0.383,0.052,0.643,0.750
12.879,0.476,-0.033,0.367,0.602
12.879,0.119,-0.211,0.988,1.017
12.879,0.550,-0.173,0.797,0.983
12.880,0.574,-0.077,0.476,0.749
12.880,0.262,-0.114,0.989,1.029
12.880,0.390,-0.009,0.949,1.026
12.880,0.678,0.208,0.614,0.938
12.880,0.701,0.119,0.851,1.109
12.880,0.318,0.015,1.017,1.065
12.881,0.323,-0.016,1.131,1.176
12.883,0.160,0.162,1.074,1.098
12.886,0.094,0.098,1.083,1.091
12.888,-0.226,0.085,1.569,1.587
12.891,0.029,0.207,1.014,1.035
12.893,-0.043,0.151,0.964,0.977
12.895,-0.467,-0.078,1.471,1.545
12.897,-0.029,-0.056,0.991,0.993
12.900,-0.128,-0.005,0.837,0.846
12.903,-0.221,-0.149,1.083,1.115
12.905,-0.126,-0.148,1.065,1.082
12.908,-0.014,-0.187,1.000,1.017
12.910,0.379,-0.242,0.632,0.775
12.912,0.149,-0.376,0.754,0.856
12.915,0.199,-0.356,1.035,1.113
12.917,0.818,-0.222,0.294,0.898
12.920,0.285,-0.339,0.808,0.922
12.922,0.021,-0.463,1.742,1.803
12.927,0.376,-0.410,1.224,1.345
12.927,0.227,-0.353,1.471,1.530
12.930,-0.058,-0.379,1.806,1.846
12.932,0.162,-0.337,1.652,1.693
12.935,0.088,-0.288,1.619,1.647
12.937,-0.355,-0.437,2.313,2.381
12.973,0.080,-0.127,1.766,1.773
12.973,0.472,-0.367,0.748,0.958
12.973,0.274,-0.328,1.081,1.162
12.974,0.927,-0.300,-0.024,0.975
12.974,0.758,-0.264,-0.065,0.805
12.974,0.627,-0.381,0.248,0.774
12.974,0.544,-0.361,0.119,0.664
12.974,0.158,-0.474,0.905,1.034
12.975,0.033,-0.048,0.668,0.671
12.975,-0.127,-0.132,1.010,1.026
12.975,-0.637,-0.035,1.620,1.741
12.975,-0.550,-0.096,1.716,1.805
12.976,-0.561,0.175,1.506,1.617
12.976,-0.785,-0.301,1.970,2.141
12.976,-0.415,-0.142,1.923,1.972
12.976,0.119,-0.244,0.928,0.967
12.978,-0.164,-0.306,1.327,1.372
12.981,0.029,-0.419,1.361,1.424
12.983,0.708,-0.301,0.301,0.826
12.986,0.750,-0.556,0.668,1.147
12.989,0.410,-0.515,0.987,1.186
12.991,0.857,-0.621,0.558,1.197
12.993,0.391,-0.560,0.912,1.139
12.995,0.344,-0.785,1.438,1.674
12.998,0.340,-0.567,1.106,1.288
13.000,0.104,-0.712,1.562,1.720
13.003,0.061,-0.521,1.517,1.605
13.006,-0.067,-0.540,1.577,1.668
13.010,-0.035,-0.414,1.673,1.724
13.011,0.100,-0.512,1.185,1.294
13.013,-0.340,-0.447,1.508,1.609
13.015,0.091,-0.567,1.237,1.363
13.018,0.300,-0.664,0.689,1.003
13.020,0.152,-0.713,1.120,1.336
13.022,0.436,-0.764,0.681,1.112
13.043,0.615,-0.641,0.518,1.028
13.043,0.243,-0.845,1.159,1.455
13.043,0.345,-0.715,0.919,1.214
13.043,0.399,-0.660,0.861,1.156
13.044,0.046,-0.778,1.353,1.561
13.044,0.677,-0.720,0.967,1.383
13.044,0.617,-0.805,0.911,1.363
13.044,0.200,-0.837,1.592,1.809
13.044,0.715,-0.688,0.790,1.268
13.048,0.804,-0.766,0.941,1.456
13.051,0.483,-0.707,0.926,1.261
13.052,0.827,-1.035,0.891,1.596
13.054,0.174,-0.565,1.242,1.375
13.057,0.619,-0.617,0.815,1.195
13.059,0.348,-0.863,1.030,1.388
13.072,0.052,-0.361,1.028,1.091
13.072,0.438,-0.785,0.910,1.279
13.073,-0.226,-0.622,1.400,1.549
13.073,-0.068,-0.565,0.984,1.137
13.073,0.003,-0.709,1.054,1.270
13.075,-0.515,-0.726,1.491,1.737
13.077,-0.071,-0.280,1.099,1.136
13.079,-0.423,-0.634,1.503,1.686
13.081,-0.687,-0.473,1.984,2.152
13.084,0.493,-0.302,0.773,0.965
13.086,-0.153,-0.397,0.691,0.812
13.089,0.133,-0.350,1.648,1.690
13.091,0.456,-0.522,0.677,0.969
13.093,0.040,-0.505,1.355,1.447
13.096,0.330,-0.250,1.464,1.522
13.098,0.262,-0.311,1.336,1.396
13.102,0.140,-0.380,1.606,1.656
13.104,0.600,-0.382,1.372,1.546
13.106,-0.081,-0.088,1.652,1.656
13.111,0.350,-0.413,1.751,1.833
13.111,0.047,-0.123,1.528,1.534
13.114,0.188,-0.477,1.618,1.697
13.116,0.240,-0.219,1.598,1.631
13.118,-0.115,0.142,1.732,1.741
13.121,0.166,0.017,1.277,1.288
13.123,0.302,-0.146,1.139,1.187
13.142,-0.186,-0.085,1.397,1.412
13.143,-0.347,-0.109,1.580,1.621
13.143,-0.233,-0.178,1.821,1.844
13.143,-0.324,0.090,1.250,1.295
13.143,-0.173,-0.406,1.623,1.682
13.143,-0.590,0.354,1.629,1.768
13.143,-0.214,0.212,1.262,1.298
13.144,-0.162,-0.273,1.515,1.548
13.145,-0.132,-0.052,1.494,1.501
13.147,-0.242,-0.029,1.284,1.307
13.150,-0.224,0.029,1.523,1.539
13.152,-0.079,0.022,1.411,1.413
13.155,-0.076,-0.228,1.411,1.431
13.158,-0.075,0.242,1.375,1.398
13.160,0.047,0.120,1.195,1.202
13.163,-0.203,0.618,1.326,1.477
13.164,0.269,0.081,1.226,1.258
13.167,-0.480,0.302,1.399,1.510
13.170,-0.266,0.240,1.965,1.997
13.172,0.239,0.366,0.963,1.057
13.175,-0.345,-0.095,1.444,1.488
13.177,-0.090,-0.184,1.817,1.828
13.179,0.299,0.327,0.653,0.789
13.182,-0.455,0.342,1.258,1.381
13.185,0.053,0.066,1.162,1.165
13.187,-0.148,0.662,0.793,1.043
13.191,-0.538,0.252,1.569,1.677
13.193,-0.347,-0.084,1.520,1.561
13.195,-0.802,0.469,1.593,1.844
13.197,-0.090,0.356,1.544,1.587
13.200,-0.002,0.327,1.103,1.151
13.202,-0.503,0.471,1.878,2.001
13.204,-0.077,0.390,1.708,1.754
13.209,0.034,0.114,1.729,1.733
13.209,-0.622,0.132,2.086,2.181
13.213,-0.010,0.311,1.778,1.805
13.214,0.021,0.065,1.719,1.720
13.216,0.089,0.569,1.802,1.892
13.219,0.384,0.209,1.208,1.284
13.222,-0.234,0.142,1.598,1.621
13.229,0.154,0.225,1.946,1.965
13.230,-0.039,0.167,1.294,1.306
13.230,-0.652,-0.164,2.341,2.436
13.232,-0.365,0.259,1.824,1.878
13.233,0.049,-0.142,1.692,1.698
13.236,-0.444,-0.074,1.887,1.940
13.238,-0.568,-0.125,1.661,1.760
13.267,-0.507,-0.079,1.998,2.063
13.267,-0.171,-0.359,1.794,1.838
13.268,-0.277,-0.059,1.793,1.815
13.268,-0.109,-0.115,1.617,1.624
13.268,-0.094,-0.108,1.294,1.302
13.268,-0.216,-0.158,1.515,1.539
13.268,-0.078,-0.154,1.412,1.423
13.269,-0.278,-0.411,1.589,1.664
13.269,-0.730,-0.337,1.851,2.018
13.269,-0.380,-0.378,1.523,1.614
13.269,-0.617,-0.055,1.404,1.534
13.271,-0.634,-0.182,1.629,1.758
13.272,-0.401,0.045,1.249,1.313
13.274,-0.795,-0.245,1.571,1.778
13.277,-0.725,0.010,1.410,1.586
13.277,-0.453,-0.203,1.240,1.336
13.280,-0.873,0.091,1.646,1.865
13.283,-0.480,0.060,0.787,0.924
13.286,-0.467,0.160,1.232,1.327
13.288,-0.708,0.331,1.156,1.395
13.290,-0.607,0.214,0.906,1.112
13.292,-0.506,0.265,1.476,1.583
13.295,-0.521,0.237,0.933,1.094
13.297,-0.605,0.102,1.350,1.483
13.299,-0.490,0.523,1.294,1.479
13.302,-0.272,0.528,1.124,1.271
13.304,-0.892,0.346,1.669,1.924
13.318,-0.670,0.481,1.490,1.703
13.318,-0.387,0.424,1.122,1.260
13.319,-0.623,0.524,1.802,1.978
13.319,-0.435,0.748,1.089,1.391
13.319,-0.632,0.516,1.140,1.402
13.320,-0.439,0.657,1.376,1.587
13.325,-0.121,0.651,0.536,0.852
13.326,-0.467,0.696,1.291,1.539
13.331,0.045,0.709,0.460,0.846
13.332,-0.094,0.644,0.176,0.674
13.332,-0.088,0.809,0.360,0.890
13.334,-0.158,0.863,0.256,0.914
13.337,-0.285,0.824,0.942,1.284
13.339,-0.128,0.826,0.319,0.895
13.347,-0.315,0.792,0.550,1.014
13.347,-0.331,0.723,0.853,1.167
13.347,-0.236,0.925,0.514,1.084
13.349,-0.130,0.655,0.692,0.962
13.352,-0.171,0.672,0.691,0.978
13.353,-0.122,0.708,0.646,0.966
13.356,0.260,0.612,0.663,0.939
13.360,0.192,0.710,0.523,0.903
13.361,0.219,0.642,0.760,1.019
13.363,0.239,0.644,0.720,0.995
13.366,0.369,0.659,0.568,0.945
13.368,0.357,0.601,0.817,1.076
13.370,0.137,0.494,0.978,1.105
13.373,0.051,0.646,0.934,1.137
13.375,-0.163,0.625,1.278,1.432
13.378,-0.362,0.562,1.619,1.751
13.380,-0.445,0.737,1.516,1.743
13.383,-0.322,0.409,1.161,1.272
13.386,-0.477,0.196,1.023,1.146
13.388,-0.354,0.076,1.268,1.319
13.391,-0.088,0.200,0.741,0.773
13.394,-0.171,0.286,0.470,0.576
13.395,-0.934,0.210,1.127,1.479
13.398,-0.538,0.203,1.019,1.170
13.401,-0.594,0.336,0.712,0.986
13.403,-0.678,0.563,1.198,1.487
13.405,-0.532,0.337,0.937,1.129
13.410,-0.610,0.609,0.841,1.205
13.410,-0.493,0.483,1.176,1.364
13.413,-0.125,0.517,0.716,0.892
13.415,-0.471,0.293,1.420,1.524
13.418,-0.337,0.317,1.370,1.446
13.420,0.022,0.527,0.690,0.869
13.422,-0.488,0.568,1.450,1.632
13.439,-0.069,0.760,1.108,1.345
13.440,0.571,0.955,0.303,1.153
13.440,-0.178,0.654,1.250,1.422
13.440,0.216,0.749,1.070,1.324
13.440,0.190,0.728,0.792,1.092
13.440,-0.035,0.662,1.517,1.655
13.440,0.365,0.646,0.986,1.234
13.442,-0.247,0.683,1.324,1.511
13.444,-0.093,0.478,1.578,1.652
13.446,-0.045,0.746,0.876,1.151
13.449,-0.361,0.545,1.790,1.906
13.452,-0.317,0.517,1.422,1.546
13.454,0.127,0.571,0.691,0.906
13.457,-0.674,0.410,1.694,1.869
13.459,-0.137,0.435,1.032,1.128
13.461,-0.073,0.189,0.979,1.000
13.464,-0.174,0.109,1.201,1.219
13.466,0.217,0.090,0.431,0.491
13.468,-0.346,0.083,1.106,1.162
13.472,-0.019,0.075,0.808,0.811
13.475,0.032,0.093,0.511,0.520
13.476,-0.150,-0.076,0.984,0.998
13.479,-0.195,0.045,0.881,0.904
13.481,-0.308,-0.016,1.043,1.087
13.484,-0.514,-0.043,1.347,1.442
13.486,-0.310,-0.081,1.044,1.092
13.489,-0.568,-0.150,1.193,1.330
13.493,-0.409,-0.087,1.273,1.340
13.494,-0.350,-0.071,0.905,0.972
13.496,-0.536,-0.158,1.278,1.395
13.498,-0.380,-0.144,1.148,1.218
13.501,-0.361,0.003,1.026,1.087
13.503,-0.204,-0.011,1.098,1.117
13.506,-0.359,-0.076,0.962,1.029
13.515,-0.205,-0.031,1.190,1.208
13.516,-0.094,0.080,0.878,0.887
13.516,0.181,0.065,0.712,0.738
13.516,-0.083,0.033,0.815,0.820
13.518,0.205,0.125,0.659,0.701
13.521,0.087,0.111,0.605,0.621
13.553,-0.020,0.169,0.842,0.859
13.554,-0.310,0.037,0.886,0.939
13.554,-0.496,0.170,1.419,1.513
13.554,-0.406,0.127,1.203,1.276
13.554,-0.468,0.354,1.160,1.300
13.554,-0.210,0.219,1.128,1.168
13.555,-0.273,0.459,0.766,0.933
13.555,-0.290,0.384,1.139,1.237
13.555,-0.120,0.371,0.755,0.850
13.555,-0.140,0.261,0.803,0.856
13.555,-0.586,0.380,1.119,1.320
13.556,-0.225,0.148,0.988,1.024
13.568,0.041,0.470,0.754,0.890
13.568,0.180,0.251,0.529,0.613
13.568,0.022,0.503,0.711,0.871
13.568,0.487,0.318,0.228,0.625
13.568,0.402,0.527,0.249,0.708
13.569,0.382,0.450,0.483,0.763
13.569,0.556,0.436,0.180,0.729
13.571,0.306,0.393,0.326,0.596
13.572,0.180,0.484,0.640,0.822
13.578,0.312,0.487,0.273,0.639
13.578,0.137,0.493,0.709,0.874
13.579,0.038,0.612,0.548,0.823
13.581,0.370,0.129,0.365,0.536
13.585,-0.136,0.589,0.719,0.940
13.587,0.231,0.259,0.445,0.565
13.589,0.069,0.334,0.385,0.514
13.591,0.175,-0.139,0.490,0.538
13.593,-0.168,0.384,0.545,0.687
13.596,0.174,0.119,0.324,0.387
13.599,-0.188,0.401,0.532,0.693
13.601,0.293,0.144,0.185,0.375
13.604,-0.050,0.099,0.336,0.354
13.608,-0.056,0.568,0.449,0.726
13.610,-0.218,0.322,0.333,0.512
13.612,0.137,0.239,0.497,0.569
13.613,0.099,0.049,0.045,0.120
13.616,0.041,0.421,0.647,0.773
13.618,-0.130,0.393,0.365,0.552
13.621,0.027,0.529,0.655,0.842
13.629,0.293,0.202,0.121,0.376
13.630,0.125,0.447,0.499,0.681
13.630,-0.239,0.576,0.991,1.171
13.631,0.443,0.424,0.402,0.733
13.633,0.119,0.431,0.616,0.761
13.635,0.207,0.186,0.945,0.985
13.638,0.094,0.536,0.729,0.910
13.641,0.078,0.338,1.101,1.154
13.642,0.353,0.373,0.786,0.939
13.645,0.180,0.187,0.953,0.988
13.648,0.126,0.251,1.124,1.159
13.650,0.152,0.480,0.940,1.066
13.652,0.419,0.206,0.904,1.017
13.655,0.300,0.390,0.778,0.921
13.657,0.513,0.067,0.781,0.936
13.660,0.271,0.323,0.791,0.896
13.662,0.567,0.276,0.751,0.980
13.665,0.419,0.167,0.696,0.829
13.667,0.426,0.402,0.765,0.963
13.670,0.243,0.154,0.776,0.827
13.673,0.225,0.459,0.967,1.094
13.676,0.598,0.248,0.505,0.821
13.677,0.394,0.382,0.678,0.872
13.680,0.285,0.142,0.913,0.967
13.682,0.137,0.332,0.748,0.829
13.686,0.190,0.203,0.964,1.003
13.687,0.254,-0.015,0.622,0.672
13.694,0.446,-0.017,0.792,0.909
13.694,0.515,-0.126,0.283,0.601
13.695,0.259,0.033,0.748,0.792
13.697,0.668,-0.351,0.382,0.846
13.700,0.500,-0.059,0.362,0.620
13.702,0.359,-0.275,0.793,0.913
13.704,0.367,-0.283,0.551,0.720
13.708,0.339,-0.472,0.811,0.998
13.709,0.633,-0.496,0.528,0.962
13.712,0.423,-0.469,0.685,0.932
13.714,0.382,-0.641,0.744,1.053
13.716,0.385,-0.445,0.759,0.960
13.719,0.619,-0.814,0.521,1.148
13.722,0.466,-0.541,0.778,1.056
13.730,0.608,-1.018,0.264,1.214
13.731,0.500,-1.369,0.660,1.600
13.731,0.726,-1.032,0.500,1.357
13.740,0.219,-0.536,0.894,1.065
13.761,0.274,-0.428,1.194,1.298
13.762,0.726,-0.831,0.353,1.158
13.762,0.415,-0.657,1.087,1.336
13.762,0.730,-0.896,0.648,1.325
13.762,0.612,-0.532,0.649,1.038
13.762,0.764,-0.926,0.790,1.437
13.762,0.604,-0.418,0.633,0.970
13.762,0.857,-0.640,0.876,1.383
13.762,0.654,-0.197,0.759,1.021
13.763,0.916,-0.283,0.851,1.282
13.763,0.353,-0.037,0.916,0.982
13.763,0.638,-0.026,1.167,1.330
13.763,0.543,0.019,0.792,0.961
13.765,0.441,0.042,1.518,1.582
13.767,0.120,0.077,1.543,1.550
13.771,0.608,0.467,1.139,1.373
13.773,0.661,-0.099,0.750,1.004
13.775,0.343,0.221,1.542,1.595
13.778,0.421,0.063,1.028,1.113
13.780,0.306,0.212,1.347,1.397
13.782,0.370,-0.258,1.194,1.277
13.785,0.109,-0.077,1.382,1.388
13.787,0.367,-0.331,1.349,1.436
13.790,0.026,0.047,1.108,1.110
13.792,0.285,-0.154,1.154,1.199
13.794,0.561,-0.321,0.384,0.752
13.806,0.112,-0.160,1.280,1.295
13.807,-0.419,0.336,1.366,1.468
13.807,-0.095,-0.021,1.222,1.225
13.807,-0.348,0.042,1.490,1.530
13.815,0.094,0.093,1.296,1.303
13.816,-0.386,0.032,1.276,1.333
13.816,0.063,0.114,1.640,1.645
13.816,0.378,-0.145,0.586,0.713
13.817,0.533,-0.193,1.428,1.536
13.820,0.431,0.055,0.729,0.848
13.823,0.245,0.161,1.297,1.330
13.841,-0.107,-0.313,1.891,1.920
13.841,0.717,-0.228,1.137,1.364
13.841,0.453,-0.391,1.466,1.584
13.841,0.256,-0.269,1.721,1.761
13.842,0.516,-0.469,1.210,1.397
13.842,0.531,-0.581,1.512,1.705
13.842,0.340,-0.543,1.712,1.828
13.842,0.842,-0.398,1.037,1.394
13.843,0.146,-0.523,1.526,1.619
13.847,0.378,-0.462,1.667,1.770
13.849,0.462,-0.326,0.904,1.067
13.852,0.190,-0.211,1.549,1.574
13.854,0.195,-0.060,1.084,1.103
13.857,0.316,-0.105,1.100,1.149
13.859,0.029,-0.244,1.029,1.058
13.861,0.185,-0.228,1.095,1.134
13.863,-0.170,-0.155,0.972,0.999
13.866,-0.108,-0.146,1.306,1.319
13.868,-0.201,-0.122,0.914,0.944
13.870,-0.227,-0.015,1.098,1.121
