time,x,y,z,gforce
0.194,-0.066,0.913,0.378,0.991
0.197,-0.064,0.910,0.373,0.985
0.199,-0.066,0.912,0.368,0.986
0.204,-0.062,0.910,0.372,0.985
0.205,-0.064,0.911,0.373,0.987
0.207,-0.060,0.915,0.370,0.988
0.209,-0.067,0.912,0.372,0.988
0.212,-0.068,0.913,0.375,0.990
0.214,-0.070,0.914,0.371,0.989
0.216,-0.064,0.915,0.369,0.989
0.220,-0.067,0.916,0.369,0.990
0.222,-0.066,0.912,0.373,0.988
0.224,-0.064,0.914,0.367,0.987
0.226,-0.066,0.917,0.370,0.991
0.228,-0.067,0.916,0.372,0.991
0.231,-0.064,0.919,0.370,0.993
0.233,-0.067,0.916,0.367,0.989
0.237,-0.069,0.916,0.374,0.991
0.239,-0.067,0.917,0.376,0.993
0.241,-0.067,0.916,0.374,0.991
0.244,-0.069,0.917,0.377,0.994
0.246,-0.070,0.918,0.374,0.993
0.248,-0.066,0.915,0.369,0.989
0.251,-0.069,0.916,0.371,0.990
0.254,-0.067,0.916,0.373,0.992
0.256,-0.066,0.914,0.370,0.989
0.259,-0.069,0.915,0.379,0.993
0.260,-0.066,0.913,0.370,0.987
0.264,-0.067,0.912,0.370,0.986
0.266,-0.067,0.911,0.376,0.987
0.272,-0.068,0.910,0.371,0.985
0.273,-0.067,0.912,0.375,0.989
0.274,-0.066,0.917,0.373,0.992
0.276,-0.066,0.912,0.371,0.987
0.278,-0.068,0.910,0.369,0.984
0.282,-0.064,0.908,0.368,0.982
0.283,-0.066,0.912,0.373,0.988
0.297,-0.068,0.908,0.374,0.984
0.298,-0.065,0.907,0.372,0.983
0.298,-0.068,0.912,0.373,0.988
0.298,-0.064,0.911,0.372,0.986
0.298,-0.067,0.910,0.375,0.986
0.299,-0.064,0.908,0.375,0.984
0.300,-0.068,0.911,0.372,0.986
0.303,-0.068,0.912,0.373,0.988
0.311,-0.064,0.912,0.377,0.989
0.312,-0.065,0.911,0.375,0.987
0.312,-0.067,0.913,0.365,0.985
0.312,-0.066,0.913,0.374,0.989
0.315,-0.067,0.909,0.373,0.985
0.318,-0.066,0.911,0.368,0.985
0.321,-0.066,0.910,0.366,0.983
0.322,-0.064,0.914,0.371,0.989
0.339,-0.066,0.916,0.368,0.990
0.340,-0.066,0.914,0.367,0.987
0.340,-0.066,0.919,0.372,0.994
0.340,-0.065,0.913,0.373,0.988
0.341,-0.062,0.914,0.374,0.989
0.341,-0.063,0.914,0.373,0.989
0.341,-0.067,0.909,0.370,0.984
0.344,-0.067,0.913,0.372,0.989
0.345,-0.070,0.912,0.369,0.986
0.346,-0.068,0.916,0.370,0.990
0.349,-0.067,0.914,0.374,0.989
0.353,-0.067,0.914,0.375,0.990
0.354,-0.064,0.913,0.373,0.988
0.357,-0.066,0.911,0.374,0.986
0.359,-0.064,0.912,0.371,0.987
0.361,-0.062,0.907,0.373,0.983
0.364,-0.069,0.909,0.377,0.986
0.366,-0.061,0.911,0.371,0.986
0.369,-0.066,0.912,0.374,0.987
0.370,-0.067,0.914,0.380,0.992
0.373,-0.062,0.908,0.379,0.986
0.376,-0.062,0.909,0.374,0.985
0.378,-0.061,0.911,0.374,0.987
0.381,-0.067,0.913,0.375,0.989
0.383,-0.069,0.911,0.374,0.987
0.388,-0.062,0.906,0.371,0.981
0.389,-0.066,0.911,0.367,0.985
0.391,-0.068,0.908,0.376,0.985
0.393,-0.066,0.911,0.375,0.987
0.396,-0.065,0.910,0.376,0.987
0.398,-0.064,0.912,0.375,0.989
0.401,-0.068,0.914,0.371,0.989
0.404,-0.069,0.909,0.368,0.983
0.405,-0.066,0.912,0.375,0.988
0.407,-0.067,0.913,0.375,0.989
0.411,-0.066,0.910,0.371,0.985
0.413,-0.066,0.912,0.371,0.987
0.415,-0.065,0.909,0.371,0.984
0.417,-0.067,0.910,0.369,0.984
0.420,-0.065,0.915,0.370,0.989
0.422,-0.067,0.915,0.366,0.988
0.426,-0.067,0.911,0.369,0.985
0.428,-0.064,0.912,0.370,0.987
0.430,-0.066,0.913,0.373,0.988
0.432,-0.066,0.916,0.371,0.991
0.436,-0.067,0.912,0.370,0.987
0.437,-0.062,0.915,0.371,0.989
0.440,-0.067,0.915,0.371,0.989
0.442,-0.066,0.914,0.375,0.990
0.445,-0.063,0.915,0.373,0.990
0.447,-0.066,0.915,0.372,0.990
0.450,-0.065,0.910,0.366,0.983
0.452,-0.063,0.911,0.369,0.985
0.455,-0.066,0.909,0.376,0.986
0.457,-0.062,0.908,0.367,0.981
0.459,-0.067,0.908,0.368,0.982
0.462,-0.062,0.908,0.370,0.982
0.465,-0.062,0.902,0.371,0.977
0.467,-0.068,0.904,0.373,0.980
0.472,-0.060,0.905,0.364,0.977
0.472,-0.064,0.902,0.370,0.977
0.474,-0.068,0.905,0.377,0.982
0.477,-0.066,0.902,0.371,0.977
0.479,-0.067,0.897,0.384,0.978
0.481,-0.061,0.893,0.379,0.972
0.483,-0.068,0.898,0.377,0.976
0.487,-0.070,0.903,0.375,0.980
0.489,-0.067,0.902,0.374,0.979
0.491,-0.064,0.891,0.381,0.971
0.493,-0.060,0.891,0.373,0.968
0.496,-0.063,0.895,0.377,0.973
0.498,-0.072,0.901,0.381,0.981
0.512,-0.059,0.895,0.366,0.969
0.512,-0.064,0.895,0.388,0.978
0.512,-0.061,0.893,0.378,0.972
0.513,-0.064,0.894,0.371,0.970
0.513,-0.059,0.900,0.378,0.978
0.513,-0.058,0.898,0.366,0.971
0.516,-0.063,0.900,0.381,0.979
0.520,-0.054,0.896,0.379,0.974
0.521,-0.055,0.905,0.371,0.979
0.527,-0.062,0.905,0.380,0.984
0.528,-0.054,0.904,0.370,0.978
0.528,-0.055,0.905,0.370,0.979
0.531,-0.059,0.903,0.380,0.981
0.533,-0.051,0.906,0.370,0.979
0.538,-0.056,0.910,0.373,0.985
0.539,-0.054,0.912,0.374,0.987
0.541,-0.056,0.909,0.365,0.981
0.543,-0.057,0.908,0.379,0.985
0.546,-0.055,0.917,0.370,0.991
0.548,-0.057,0.918,0.375,0.993
0.550,-0.058,0.923,0.374,0.998
0.553,-0.058,0.919,0.373,0.993
0.555,-0.063,0.916,0.375,0.992
0.557,-0.056,0.912,0.371,0.986
0.560,-0.057,0.919,0.367,0.992
0.564,-0.067,0.926,0.373,1.000
0.565,-0.063,0.931,0.370,1.004
0.568,-0.061,0.928,0.372,1.001
0.590,-0.060,0.933,0.365,1.003
0.590,-0.064,0.934,0.370,1.007
0.591,-0.062,0.926,0.365,0.997
0.591,-0.059,0.927,0.368,0.999
0.591,-0.064,0.924,0.368,0.997
0.592,-0.067,0.925,0.361,0.995
0.592,-0.068,0.932,0.366,1.003
0.592,-0.068,0.934,0.372,1.008
0.592,-0.072,0.938,0.369,1.011
0.593,-0.067,0.939,0.367,1.011
0.597,-0.069,0.937,0.373,1.011
0.597,-0.067,0.930,0.373,1.004
0.599,-0.066,0.927,0.373,1.001
0.603,-0.068,0.925,0.370,0.999
0.604,-0.069,0.920,0.371,0.995
0.606,-0.073,0.925,0.373,1.000
0.609,-0.066,0.923,0.371,0.997
0.611,-0.063,0.929,0.366,1.000
0.614,-0.066,0.926,0.374,1.001
0.616,-0.067,0.923,0.369,0.997
0.621,-0.062,0.917,0.374,0.993
0.621,-0.064,0.921,0.372,0.995
0.624,-0.063,0.915,0.370,0.989
0.626,-0.063,0.916,0.375,0.991
0.630,-0.066,0.918,0.374,0.993
0.632,-0.068,0.913,0.367,0.986
0.634,-0.066,0.908,0.370,0.983
0.637,-0.067,0.911,0.372,0.986
0.639,-0.066,0.912,0.363,0.984
0.641,-0.072,0.910,0.368,0.984
0.645,-0.064,0.903,0.368,0.977
0.648,-0.061,0.899,0.370,0.974
0.649,-0.064,0.907,0.378,0.985
0.652,-0.070,0.918,0.374,0.994
0.654,-0.074,0.918,0.380,0.996
0.656,-0.072,0.910,0.384,0.990
0.658,-0.076,0.913,0.388,0.995
0.661,-0.084,0.917,0.398,1.004
0.663,-0.077,0.914,0.393,0.998
0.666,-0.072,0.914,0.385,0.994
0.669,-0.073,0.921,0.380,0.999
0.671,-0.077,0.921,0.387,1.002
0.673,-0.073,0.915,0.384,0.995
0.675,-0.066,0.915,0.382,0.994
0.677,-0.075,0.911,0.382,0.991
0.680,-0.075,0.910,0.378,0.989
0.683,-0.074,0.910,0.373,0.986
0.685,-0.074,0.916,0.371,0.991
0.689,-0.071,0.921,0.361,0.991
0.690,-0.064,0.911,0.362,0.983
0.692,-0.062,0.909,0.365,0.982
0.695,-0.065,0.913,0.362,0.984
0.697,-0.065,0.916,0.361,0.986
0.700,-0.069,0.915,0.360,0.985
0.709,-0.072,0.917,0.357,0.986
0.709,-0.071,0.921,0.356,0.990
0.710,-0.065,0.915,0.354,0.983
0.710,-0.063,0.910,0.359,0.980
0.712,-0.067,0.907,0.361,0.979
0.714,-0.067,0.909,0.366,0.982
0.717,-0.065,0.912,0.366,0.984
0.720,-0.066,0.910,0.372,0.985
0.722,-0.066,0.914,0.368,0.988
0.724,-0.069,0.917,0.372,0.992
0.727,-0.065,0.909,0.378,0.986
0.730,-0.062,0.912,0.376,0.988
0.732,-0.066,0.919,0.379,0.997
0.744,-0.067,0.917,0.377,0.994
0.745,-0.064,0.916,0.378,0.993
0.745,-0.065,0.919,0.379,0.996
0.745,-0.067,0.914,0.381,0.993
0.745,-0.065,0.911,0.381,0.990
0.747,-0.057,0.907,0.376,0.983
0.749,-0.062,0.910,0.379,0.988
0.753,-0.063,0.910,0.376,0.987
0.754,-0.061,0.907,0.379,0.984
0.757,-0.060,0.911,0.374,0.987
0.760,-0.063,0.912,0.376,0.989
0.762,-0.061,0.908,0.373,0.984
0.764,-0.061,0.906,0.373,0.982
0.766,-0.058,0.906,0.376,0.983
0.770,-0.057,0.907,0.373,0.982
0.771,-0.061,0.904,0.371,0.979
0.773,-0.055,0.905,0.374,0.980
0.776,-0.056,0.911,0.368,0.984
0.779,-0.056,0.909,0.370,0.983
0.781,-0.060,0.906,0.375,0.983
0.783,-0.055,0.907,0.365,0.979
0.797,-0.053,0.901,0.371,0.976
0.798,-0.055,0.902,0.369,0.977
0.798,-0.054,0.902,0.367,0.976
0.798,-0.056,0.900,0.375,0.977
0.799,-0.057,0.904,0.364,0.976
0.799,-0.061,0.901,0.371,0.977
0.803,-0.060,0.903,0.375,0.980
0.804,-0.054,0.905,0.367,0.978
0.806,-0.057,0.906,0.371,0.980
0.812,-0.059,0.906,0.372,0.981
0.812,-0.057,0.906,0.375,0.982
0.813,-0.058,0.902,0.373,0.978
0.837,-0.054,0.906,0.373,0.981
0.837,-0.055,0.905,0.374,0.981
0.838,-0.062,0.906,0.377,0.983
0.838,-0.059,0.907,0.374,0.983
0.839,-0.059,0.910,0.373,0.985
0.839,-0.061,0.908,0.378,0.985
0.839,-0.063,0.909,0.379,0.986
0.840,-0.063,0.905,0.374,0.981
0.840,-0.059,0.906,0.371,0.981
0.840,-0.058,0.905,0.373,0.980
0.840,-0.062,0.909,0.379,0.987
0.843,-0.062,0.910,0.368,0.983
0.844,-0.065,0.910,0.367,0.983
0.847,-0.065,0.910,0.382,0.989
0.849,-0.063,0.908,0.367,0.982
0.852,-0.064,0.909,0.376,0.985
0.855,-0.069,0.909,0.378,0.987
0.857,-0.064,0.909,0.372,0.984
0.859,-0.069,0.908,0.375,0.985
0.862,-0.068,0.910,0.375,0.986
0.864,-0.060,0.908,0.361,0.979
0.866,-0.067,0.905,0.378,0.983
0.870,-0.062,0.904,0.376,0.981
0.872,-0.067,0.909,0.368,0.983
0.874,-0.068,0.903,0.380,0.982
0.877,-0.068,0.903,0.370,0.978
0.880,-0.069,0.901,0.377,0.979
0.882,-0.065,0.904,0.376,0.982
0.884,-0.065,0.904,0.375,0.981
0.893,-0.069,0.906,0.384,0.986
0.895,-0.065,0.906,0.378,0.984
0.895,-0.070,0.910,0.368,0.984
0.897,-0.073,0.913,0.378,0.991
0.897,-0.070,0.908,0.376,0.985
0.901,-0.067,0.910,0.378,0.987
0.902,-0.066,0.906,0.373,0.982
0.905,-0.070,0.909,0.368,0.983
0.906,-0.071,0.911,0.374,0.988
0.908,-0.070,0.913,0.373,0.988
0.911,-0.069,0.918,0.368,0.991
0.915,-0.072,0.920,0.375,0.996
0.916,-0.067,0.921,0.365,0.993
0.918,-0.069,0.929,0.364,1.000
0.920,-0.072,0.928,0.367,1.001
0.923,-0.069,0.936,0.359,1.004
0.925,-0.067,0.936,0.362,1.005
0.928,-0.074,0.937,0.352,1.004
0.930,-0.070,0.939,0.354,1.006
0.933,-0.065,0.940,0.356,1.007
0.936,-0.066,0.946,0.352,1.011
0.938,-0.069,0.947,0.358,1.015
0.940,-0.067,0.942,0.361,1.011
0.943,-0.055,0.943,0.351,1.008
0.946,-0.053,0.937,0.346,1.000
0.948,-0.061,0.928,0.358,0.997
0.953,-0.062,0.936,0.359,1.004
0.953,-0.057,0.936,0.358,1.004
0.955,-0.050,0.932,0.357,0.999
0.958,-0.058,0.943,0.353,1.009
0.961,-0.070,0.938,0.372,1.011
0.963,-0.061,0.942,0.364,1.012
0.965,-0.049,0.934,0.360,1.002
0.970,-0.059,0.932,0.365,1.003
0.970,-0.069,0.930,0.378,1.006
0.980,-0.068,0.927,0.382,1.005
0.980,-0.061,0.920,0.377,0.996
0.980,-0.057,0.919,0.374,0.994
0.980,-0.071,0.908,0.384,0.988
0.982,-0.068,0.913,0.384,0.993
0.985,-0.058,0.911,0.378,0.988
0.987,-0.062,0.906,0.379,0.984
0.991,-0.065,0.911,0.383,0.991
0.992,-0.067,0.913,0.378,0.990
0.994,-0.064,0.908,0.378,0.985
0.997,-0.059,0.906,0.376,0.983
0.999,-0.065,0.902,0.372,0.978
1.006,-0.069,0.904,0.377,0.982
1.006,-0.063,0.896,0.381,0.976
1.007,-0.059,0.891,0.369,0.966
1.011,-0.061,0.893,0.375,0.970
1.012,-0.063,0.891,0.375,0.969
1.014,-0.060,0.892,0.378,0.970
1.017,-0.056,0.894,0.369,0.969
1.020,-0.059,0.893,0.374,0.970
1.021,-0.062,0.893,0.382,0.973
1.023,-0.063,0.896,0.377,0.974
1.026,-0.054,0.897,0.371,0.972
1.028,-0.062,0.897,0.374,0.974
1.031,-0.061,0.903,0.369,0.977
1.035,-0.059,0.903,0.375,0.980
1.036,-0.060,0.903,0.373,0.979
1.039,-0.060,0.900,0.370,0.975
1.041,-0.062,0.902,0.375,0.979
1.043,-0.061,0.909,0.370,0.983
1.045,-0.059,0.905,0.370,0.980
1.048,-0.059,0.908,0.375,0.984
1.051,-0.059,0.911,0.377,0.988
1.053,-0.057,0.909,0.372,0.984
1.056,-0.057,0.913,0.367,0.985
1.058,-0.053,0.915,0.367,0.987
1.069,-0.057,0.916,0.369,0.990
1.069,-0.060,0.914,0.372,0.989
1.069,-0.054,0.917,0.370,0.990
1.069,-0.055,0.923,0.370,0.995
1.073,-0.054,0.924,0.369,0.996
1.073,-0.053,0.924,0.363,0.994
1.075,-0.055,0.921,0.366,0.993
1.078,-0.055,0.916,0.372,0.990
1.080,-0.055,0.922,0.366,0.994
1.083,-0.059,0.923,0.366,0.995
1.085,-0.059,0.917,0.368,0.990
1.088,-0.051,0.915,0.366,0.987
1.090,-0.059,0.915,0.374,0.990
1.092,-0.061,0.918,0.368,0.991
1.095,-0.062,0.922,0.374,0.997
1.097,-0.062,0.918,0.378,0.995
1.099,-0.060,0.917,0.368,0.990
1.103,-0.060,0.919,0.369,0.992
1.104,-0.065,0.916,0.373,0.992
1.107,-0.063,0.919,0.377,0.995
1.110,-0.064,0.918,0.372,0.992
1.112,-0.064,0.917,0.375,0.993
1.114,-0.063,0.915,0.373,0.990
1.118,-0.062,0.916,0.374,0.992
1.119,-0.065,0.914,0.374,0.990
1.122,-0.064,0.911,0.373,0.987
1.124,-0.059,0.908,0.373,0.984
1.126,-0.067,0.907,0.377,0.985
1.129,-0.066,0.906,0.371,0.982
1.131,-0.066,0.909,0.370,0.984
1.134,-0.067,0.909,0.373,0.985
1.137,-0.069,0.910,0.372,0.985
1.139,-0.069,0.911,0.369,0.985
1.142,-0.069,0.906,0.368,0.981
1.144,-0.063,0.911,0.370,0.986
1.147,-0.066,0.911,0.371,0.986
1.151,-0.067,0.909,0.370,0.984
1.151,-0.068,0.905,0.367,0.979
1.154,-0.067,0.906,0.370,0.981
1.157,-0.068,0.911,0.371,0.986
1.159,-0.067,0.908,0.370,0.982
1.161,-0.063,0.910,0.373,0.986
1.164,-0.064,0.913,0.373,0.988
1.166,-0.067,0.915,0.371,0.990
1.169,-0.066,0.913,0.368,0.986
1.171,-0.065,0.917,0.369,0.990
1.174,-0.066,0.915,0.369,0.989
1.176,-0.066,0.920,0.371,0.994
1.179,-0.065,0.918,0.372,0.993
1.181,-0.065,0.915,0.371,0.990
1.183,-0.064,0.918,0.373,0.993
1.188,-0.059,0.920,0.371,0.994
1.189,-0.066,0.918,0.373,0.993
1.191,-0.063,0.918,0.376,0.994
1.193,-0.062,0.917,0.370,0.991
1.197,-0.063,0.917,0.369,0.990
1.199,-0.060,0.919,0.374,0.994
1.212,-0.058,0.916,0.373,0.991
1.213,-0.061,0.916,0.371,0.990
1.213,-0.065,0.917,0.372,0.992
1.214,-0.063,0.917,0.373,0.992
1.214,-0.062,0.918,0.371,0.993
1.215,-0.062,0.919,0.371,0.993
1.221,-0.062,0.915,0.374,0.990
1.222,-0.062,0.915,0.371,0.989
1.223,-0.061,0.918,0.371,0.993
1.223,-0.063,0.914,0.368,0.987
1.226,-0.061,0.915,0.371,0.989
1.227,-0.061,0.912,0.375,0.988
1.230,-0.063,0.913,0.374,0.989
1.232,-0.059,0.913,0.370,0.987
1.235,-0.061,0.911,0.375,0.987
1.237,-0.062,0.908,0.370,0.983
1.240,-0.063,0.911,0.367,0.984
1.242,-0.065,0.911,0.367,0.984
1.244,-0.061,0.909,0.373,0.985
1.247,-0.065,0.909,0.367,0.982
1.249,-0.064,0.912,0.371,0.987
1.252,-0.063,0.909,0.375,0.986
1.255,-0.062,0.911,0.371,0.985
1.257,-0.063,0.909,0.373,0.984
1.260,-0.061,0.910,0.372,0.985
1.262,-0.062,0.912,0.370,0.987
1.264,-0.064,0.908,0.371,0.983
1.269,-0.062,0.909,0.373,0.985
1.270,-0.064,0.910,0.372,0.985
1.272,-0.061,0.910,0.372,0.985
1.275,-0.061,0.911,0.370,0.986
1.277,-0.062,0.909,0.375,0.985
1.280,-0.060,0.910,0.374,0.986
1.282,-0.062,0.909,0.368,0.983
1.286,-0.061,0.910,0.374,0.986
1.287,-0.066,0.909,0.379,0.987
1.290,-0.062,0.912,0.374,0.987
1.292,-0.063,0.911,0.370,0.986
1.294,-0.064,0.907,0.370,0.982
1.297,-0.065,0.911,0.367,0.984
1.298,-0.062,0.916,0.372,0.991
1.309,-0.063,0.909,0.371,0.984
1.309,-0.067,0.916,0.369,0.990
1.336,-0.064,0.917,0.368,0.990
1.337,-0.062,0.915,0.371,0.989
1.337,-0.060,0.913,0.372,0.988
1.337,-0.065,0.912,0.374,0.988
1.338,-0.065,0.917,0.373,0.992
1.338,-0.062,0.916,0.378,0.993
1.338,-0.063,0.916,0.371,0.990
1.338,-0.063,0.914,0.370,0.988
1.339,-0.063,0.914,0.371,0.988
1.339,-0.059,0.918,0.370,0.992
1.339,-0.062,0.917,0.363,0.989
1.339,-0.064,0.914,0.369,0.987
1.340,-0.062,0.915,0.374,0.990
1.340,-0.062,0.915,0.373,0.990
1.342,-0.062,0.911,0.374,0.987
1.342,-0.066,0.914,0.369,0.988
1.345,-0.062,0.915,0.371,0.989
1.349,-0.065,0.915,0.375,0.991
1.352,-0.062,0.916,0.372,0.990
1.352,-0.062,0.915,0.370,0.989
1.355,-0.063,0.916,0.372,0.991
1.357,-0.065,0.913,0.373,0.988
1.361,-0.065,0.914,0.375,0.990
1.363,-0.063,0.911,0.372,0.986
1.366,-0.063,0.912,0.366,0.984
1.369,-0.065,0.916,0.373,0.992
1.369,-0.067,0.918,0.369,0.991
1.373,-0.064,0.915,0.369,0.989
1.374,-0.062,0.910,0.372,0.985
1.378,-0.066,0.910,0.370,0.984
1.380,-0.066,0.916,0.369,0.990
1.382,-0.065,0.912,0.369,0.986
1.387,-0.065,0.910,0.368,0.983
1.388,-0.065,0.909,0.368,0.983
1.390,-0.060,0.914,0.370,0.988
1.392,-0.061,0.915,0.372,0.990
1.394,-0.066,0.915,0.372,0.990
1.397,-0.069,0.916,0.372,0.991
1.399,-0.065,0.912,0.377,0.989
1.402,-0.063,0.914,0.377,0.991
1.404,-0.067,0.913,0.371,0.988
1.406,-0.064,0.915,0.367,0.988
1.409,-0.064,0.911,0.373,0.986
1.411,-0.066,0.911,0.375,0.988
1.414,-0.066,0.909,0.369,0.984
1.418,-0.065,0.914,0.368,0.987
1.420,-0.064,0.912,0.368,0.986
1.422,-0.065,0.913,0.364,0.985
1.424,-0.064,0.915,0.372,0.990
1.427,-0.064,0.915,0.367,0.988
1.429,-0.067,0.913,0.374,0.989
1.431,-0.064,0.915,0.372,0.990
1.434,-0.064,0.914,0.365,0.987
1.437,-0.061,0.915,0.369,0.988
1.439,-0.062,0.914,0.373,0.990
1.441,-0.062,0.912,0.374,0.987
1.444,-0.064,0.916,0.367,0.989
1.446,-0.061,0.914,0.374,0.989
1.448,-0.060,0.915,0.373,0.990
1.451,-0.059,0.915,0.367,0.987
1.453,-0.061,0.910,0.375,0.986
1.456,-0.062,0.914,0.373,0.989
1.459,-0.061,0.914,0.369,0.988
1.460,-0.061,0.914,0.374,0.989
1.463,-0.062,0.918,0.373,0.993
1.468,-0.064,0.914,0.372,0.988
1.469,-0.064,0.910,0.370,0.984
1.471,-0.065,0.913,0.369,0.987
1.473,-0.062,0.911,0.373,0.986
1.476,-0.064,0.911,0.375,0.987
1.478,-0.064,0.913,0.372,0.988
1.480,-0.058,0.911,0.371,0.985
1.485,-0.063,0.911,0.370,0.986
1.486,-0.062,0.913,0.367,0.986
1.487,-0.059,0.912,0.371,0.987
1.490,-0.058,0.912,0.370,0.986
1.493,-0.064,0.917,0.370,0.991
1.496,-0.063,0.917,0.374,0.992
1.498,-0.064,0.915,0.375,0.991
1.509,-0.063,0.913,0.370,0.988
1.509,-0.063,0.914,0.373,0.989
1.510,-0.065,0.913,0.368,0.987
1.510,-0.064,0.914,0.373,0.989
1.511,-0.064,0.910,0.374,0.986
1.524,-0.064,0.915,0.370,0.989
1.525,-0.061,0.914,0.369,0.987
1.525,-0.065,0.913,0.376,0.989
1.525,-0.065,0.911,0.370,0.986
1.525,-0.065,0.913,0.369,0.987
1.525,-0.063,0.911,0.374,0.987
1.527,-0.059,0.912,0.373,0.987
1.529,-0.062,0.913,0.370,0.987
1.532,-0.062,0.915,0.377,0.991
1.537,-0.062,0.916,0.372,0.990
1.537,-0.062,0.911,0.369,0.985
1.540,-0.067,0.914,0.370,0.988
1.542,-0.067,0.910,0.370,0.985
1.544,-0.063,0.910,0.375,0.987
1.546,-0.065,0.912,0.374,0.988
1.552,-0.060,0.915,0.375,0.991
1.568,-0.061,0.910,0.373,0.985
1.568,-0.062,0.908,0.373,0.984
1.569,-0.062,0.916,0.374,0.992
1.569,-0.062,0.917,0.368,0.990
1.569,-0.058,0.914,0.375,0.990
1.569,-0.062,0.913,0.373,0.988
1.570,-0.064,0.911,0.373,0.987
1.570,-0.063,0.911,0.376,0.988
1.574,-0.065,0.915,0.374,0.991
1.575,-0.064,0.917,0.370,0.991
1.576,-0.064,0.911,0.371,0.986
1.578,-0.058,0.911,0.371,0.986
1.581,-0.062,0.913,0.372,0.988
1.584,-0.065,0.913,0.373,0.988
1.586,-0.064,0.914,0.372,0.989
1.588,-0.066,0.913,0.370,0.987
1.590,-0.063,0.912,0.378,0.989
1.593,-0.064,0.914,0.372,0.988
1.596,-0.065,0.914,0.372,0.989
1.598,-0.065,0.911,0.373,0.987
1.602,-0.065,0.913,0.374,0.989
1.603,-0.060,0.916,0.369,0.990
1.605,-0.062,0.913,0.373,0.988
1.608,-0.062,0.913,0.373,0.988
1.610,-0.063,0.917,0.373,0.992
1.612,-0.059,0.915,0.370,0.988
1.615,-0.062,0.913,0.372,0.988
1.617,-0.068,0.915,0.369,0.989
1.620,-0.063,0.914,0.370,0.988
1.622,-0.063,0.915,0.375,0.991
1.625,-0.063,0.912,0.374,0.988
1.627,-0.060,0.912,0.371,0.986
