time,x,y,z,gforce
12.711,-0.009,-0.048,0.904,0.905
12.720,-0.060,-0.061,1.072,1.076
12.720,-0.039,-0.100,1.046,1.051
12.720,0.074,0.166,0.915,0.933
12.721,0.106,0.063,0.815,0.824
12.723,0.109,0.027,0.742,0.750
12.726,0.220,0.109,0.677,0.720
12.728,0.092,0.128,0.700,0.718
12.731,0.018,0.064,1.038,1.040
12.733,0.406,0.012,0.746,0.849
12.736,0.161,0.163,0.893,0.922
12.739,-0.138,-0.061,1.360,1.368
12.740,0.077,0.084,1.121,1.127
12.743,0.130,0.096,1.179,1.190
12.746,-0.191,0.120,1.531,1.547
12.748,0.141,0.083,1.125,1.137
12.750,0.107,0.122,0.905,0.920
12.753,0.002,-0.069,1.314,1.316
12.756,0.218,-0.064,1.001,1.026
12.758,0.007,-0.053,1.176,1.177
12.760,-0.394,-0.181,1.737,1.791
12.767,0.016,0.206,1.205,1.222
12.767,-0.059,-0.046,1.060,1.062
12.767,-0.471,0.086,1.664,1.731
12.770,0.156,-0.083,0.960,0.976
12.772,-0.038,-0.115,1.290,1.296
12.775,-0.185,0.028,1.449,1.462
12.777,0.005,-0.011,1.062,1.062
12.786,-0.007,-0.106,1.147,1.152
12.786,0.236,-0.017,0.482,0.537
12.786,-0.235,-0.124,1.725,1.745
12.787,0.223,0.256,0.978,1.035
12.790,0.319,0.055,0.489,0.587
12.792,-0.250,-0.041,1.714,1.732
12.795,0.340,0.087,0.806,0.879
12.797,0.366,0.160,0.723,0.826
12.800,0.023,-0.088,1.010,1.015
12.802,0.233,-0.044,1.283,1.304
12.805,0.194,0.138,0.722,0.760
12.807,0.246,0.121,0.737,0.786
12.809,0.096,-0.114,1.448,1.456
12.812,0.343,0.150,0.517,0.638
12.814,0.434,0.245,0.554,0.746
12.817,-0.043,0.173,1.391,1.403
12.819,0.269,0.089,0.712,0.766
12.822,0.120,0.107,0.796,0.812
12.824,0.283,0.193,1.038,1.093
12.827,0.373,0.250,0.586,0.738
12.830,-0.007,0.165,0.943,0.958
12.831,0.258,0.151,0.793,0.848
12.834,0.260,0.085,0.862,0.904
12.837,0.062,0.212,0.775,0.805
12.840,0.459,0.237,0.669,0.846
12.842,0.035,0.049,0.905,0.907
12.844,0.070,0.102,0.822,0.831
12.847,0.570,0.069,0.442,0.724
12.850,0.278,-0.017,0.800,0.847
12.852,-0.025,-0.050,1.137,1.139
12.854,0.009,0.017,1.071,1.071
12.856,0.077,-0.154,1.367,1.378
12.859,-0.082,-0.026,1.242,1.245
12.862,0.309,0.124,0.880,0.941
12.870,0.014,0.074,1.346,1.348
12.870,-0.081,0.083,1.298,1.304
12.870,0.291,0.006,0.812,0.862
12.872,0.245,0.131,1.284,1.314
12.874,0.292,0.082,0.966,1.012
12.877,0.352,0.156,0.576,0.693
12.878,0.339,0.143,0.913,0.985
12.894,0.458,0.086,0.752,0.885
12.895,0.476,0.090,0.583,0.758
12.895,0.195,0.038,1.253,1.268
12.895,-0.065,0.062,1.491,1.494
12.895,0.071,0.103,1.083,1.091
12.895,0.006,0.074,1.508,1.510
12.897,-0.008,0.143,1.583,1.589
12.898,0.278,0.180,0.853,0.915
12.901,0.232,0.165,1.099,1.135
12.904,0.295,0.035,1.099,1.139
12.905,0.434,0.065,0.568,0.718
12.908,0.671,0.181,0.640,0.945
12.910,0.587,0.166,0.574,0.837
12.913,0.334,0.057,0.761,0.833
12.915,0.486,0.112,0.793,0.937
12.918,0.635,0.126,0.559,0.856
12.920,0.135,0.008,1.143,1.151
12.922,0.464,0.328,0.926,1.086
12.925,0.315,0.175,0.594,0.695
12.927,-0.125,0.084,1.394,1.402
12.930,0.384,0.188,0.887,0.985
12.932,0.359,0.168,0.717,0.819
12.935,-0.022,0.090,1.211,1.214
12.938,0.482,0.206,0.618,0.810
12.940,0.311,0.099,0.720,0.791
12.943,0.033,0.111,1.176,1.182
12.947,0.576,0.078,0.604,0.839
12.948,0.455,-0.044,0.657,0.801
12.950,0.051,-0.088,1.126,1.131
12.952,0.376,0.008,0.854,0.933
12.955,0.521,-0.068,0.550,0.761
12.957,0.246,0.005,0.861,0.895
12.974,0.295,0.004,0.963,1.007
12.974,0.281,0.074,0.931,0.975
12.975,0.211,0.052,0.978,1.002
12.975,0.263,0.153,1.064,1.107
12.975,0.492,0.096,0.921,1.049
12.976,0.048,0.227,1.066,1.090
12.976,0.030,0.255,1.387,1.411
12.981,0.745,0.228,0.711,1.055
12.982,0.495,0.189,0.751,0.919
12.982,0.238,0.116,1.047,1.080
12.985,0.825,0.393,0.339,0.974
12.988,0.827,0.390,0.424,1.008
12.989,0.641,0.200,0.702,0.971
12.992,0.671,0.334,0.438,0.868
12.994,0.696,0.106,0.528,0.880
12.999,0.741,0.170,0.772,1.083
13.000,0.464,0.107,0.870,0.992
13.001,0.464,0.114,0.724,0.868
13.005,0.425,0.171,0.890,1.001
13.008,0.193,0.125,1.138,1.161
13.009,0.416,-0.045,0.737,0.847
13.011,0.205,-0.003,1.126,1.144
13.016,0.024,0.058,1.341,1.343
13.016,0.253,-0.007,0.871,0.907
13.018,0.022,0.075,1.309,1.311
13.021,0.210,0.108,1.168,1.192
13.024,0.205,0.148,0.727,0.769
13.026,-0.002,0.087,1.455,1.458
13.029,0.508,0.182,0.803,0.967
13.034,0.519,0.205,0.573,0.800
13.034,0.464,0.201,1.012,1.131
13.036,0.863,0.277,0.381,0.983
13.038,0.493,0.124,0.813,0.959
13.040,0.668,0.062,1.067,1.260
13.043,1.098,0.170,0.398,1.180
13.045,0.506,0.127,1.062,1.184
13.047,0.656,0.136,0.964,1.174
13.050,0.677,0.215,0.680,0.983
13.053,0.446,0.056,0.945,1.046
13.056,0.395,0.202,1.161,1.243
13.058,0.267,0.162,1.059,1.104
13.060,0.416,0.053,0.909,1.001
13.063,0.163,0.006,1.178,1.189
13.065,0.374,0.056,0.824,0.906
13.068,0.248,0.137,0.783,0.832
13.070,-0.164,0.058,1.145,1.158
13.073,0.289,0.105,0.667,0.735
13.075,0.303,0.048,0.563,0.641
13.078,0.088,0.146,1.002,1.017
13.082,0.338,0.178,0.564,0.681
13.083,0.071,0.214,0.746,0.779
13.085,0.501,0.057,0.775,0.924
13.088,0.627,0.205,0.442,0.794
13.090,0.159,0.116,1.166,1.183
13.092,0.651,0.047,0.700,0.957
13.110,0.893,0.155,0.501,1.035
13.111,0.828,-0.017,0.766,1.128
13.111,0.723,0.144,0.760,1.059
13.111,0.822,0.239,0.828,1.191
13.111,0.684,0.105,0.999,1.215
13.111,0.725,0.003,0.929,1.179
13.111,0.555,0.158,0.886,1.057
13.115,0.413,0.005,1.092,1.168
13.115,0.731,-0.012,0.806,1.088
13.117,0.346,0.187,0.934,1.013
13.119,0.440,-0.236,0.865,0.999
13.121,0.641,-0.048,0.727,0.971
13.124,0.094,0.173,0.975,0.994
13.126,0.477,-0.184,0.819,0.966
13.129,0.424,0.063,0.720,0.838
13.131,0.038,0.165,1.096,1.109
13.134,0.542,-0.114,0.733,0.919
13.136,0.074,0.279,0.875,0.921
13.139,0.316,0.110,0.981,1.036
13.141,0.532,-0.016,0.593,0.796
13.143,0.019,0.239,1.166,1.190
13.146,0.456,0.024,0.792,0.915
13.149,0.425,0.027,0.688,0.809
13.151,0.049,0.059,1.229,1.231
13.153,0.627,0.062,0.883,1.085
13.157,0.383,0.124,1.070,1.143
13.159,-0.008,0.159,1.482,1.490
13.172,0.604,-0.090,1.051,1.216
13.173,0.680,-0.099,0.891,1.125
13.173,0.313,0.133,1.418,1.459
13.174,0.753,-0.044,0.870,1.151
13.175,0.361,0.045,1.029,1.091
13.175,0.645,-0.174,1.168,1.346
13.176,0.606,-0.176,0.701,0.943
13.211,0.251,0.091,1.262,1.290
13.212,0.588,-0.029,0.786,0.982
13.212,0.601,-0.076,1.002,1.171
13.212,0.139,-0.037,1.387,1.394
13.212,0.253,0.026,0.928,0.962
13.213,0.433,0.032,1.071,1.155
13.213,0.171,0.123,1.137,1.156
13.213,0.191,-0.053,1.224,1.240
13.213,-0.171,0.368,1.170,1.239
13.213,0.084,0.053,1.163,1.167
13.214,0.611,0.125,0.728,0.959
13.222,-0.183,0.185,1.123,1.153
13.222,0.137,0.166,1.144,1.164
13.222,0.245,0.246,0.762,0.837
13.222,-0.101,0.062,1.532,1.537
13.222,0.471,0.000,0.810,0.937
13.223,-0.113,0.140,1.139,1.154
13.223,0.304,0.092,1.173,1.215
13.223,0.448,0.160,0.513,0.699
13.225,-0.230,0.019,1.586,1.603
13.227,0.565,0.038,0.620,0.839
13.230,0.239,0.244,0.515,0.618
13.233,-0.080,-0.109,1.639,1.644
13.235,0.561,0.157,0.388,0.700
13.237,-0.116,0.066,0.909,0.919
13.241,0.083,-0.116,1.413,1.420
13.244,0.507,0.173,0.229,0.583
13.245,-0.049,-0.033,1.249,1.250
13.247,0.238,0.198,0.872,0.925
13.249,0.142,0.243,0.506,0.579
13.253,-0.052,-0.070,1.464,1.467
13.255,0.471,0.113,0.518,0.709
13.257,0.152,0.026,0.925,0.938
13.260,0.209,0.050,1.222,1.241
13.265,0.465,0.191,0.464,0.684
13.266,0.168,-0.072,1.189,1.203
13.267,0.348,0.007,0.922,0.985
13.269,0.265,0.099,0.749,0.800
13.272,-0.053,-0.117,1.570,1.575
13.274,0.392,0.228,0.684,0.820
13.276,0.137,-0.029,0.960,0.970
13.305,-0.223,-0.079,1.602,1.619
13.305,0.340,0.061,0.648,0.734
13.305,-0.149,-0.075,1.270,1.281
13.305,0.204,-0.017,1.131,1.150
13.306,0.354,0.039,0.489,0.605
13.306,-0.236,-0.156,1.483,1.510
13.306,0.383,0.009,0.859,0.941
13.306,0.264,0.019,0.806,0.849
13.306,-0.186,-0.084,1.615,1.628
13.307,0.373,0.083,0.649,0.753
13.307,-0.050,-0.237,1.067,1.094
13.307,0.063,-0.171,1.301,1.314
13.308,0.236,-0.077,0.792,0.830
13.312,-0.239,-0.224,1.491,1.526
13.313,0.387,-0.106,0.765,0.863
13.316,0.062,-0.146,0.797,0.813
13.319,0.265,-0.293,1.070,1.141
13.322,0.264,-0.066,0.392,0.478
13.324,-0.410,-0.289,1.471,1.554
13.326,0.280,-0.166,0.903,0.960
13.328,0.188,-0.190,0.355,0.444
13.330,-0.268,-0.307,1.397,1.455
13.333,0.200,-0.221,0.606,0.675
13.335,-0.245,-0.175,1.055,1.097
13.338,-0.264,-0.225,1.618,1.655
13.340,0.006,-0.143,0.637,0.653
13.343,-0.282,-0.275,1.284,1.343
13.346,0.169,-0.277,0.883,0.940
13.348,0.054,-0.082,0.762,0.768
13.351,-0.127,-0.265,1.469,1.498
13.352,0.403,-0.101,0.569,0.704
13.356,0.070,-0.165,0.775,0.796
13.358,0.084,-0.302,1.385,1.420
13.371,0.388,-0.065,0.832,0.920
13.371,0.111,-0.277,1.355,1.387
13.372,0.141,-0.131,1.284,1.299
13.372,0.271,-0.170,0.686,0.757
13.373,0.028,-0.230,1.551,1.569
13.376,0.349,-0.096,1.057,1.117
13.377,0.057,-0.206,1.122,1.142
13.403,-0.090,-0.130,1.627,1.634
13.403,0.601,-0.082,0.389,0.721
13.403,0.066,-0.196,1.178,1.196
13.403,0.066,-0.244,1.420,1.443
13.403,0.537,-0.179,0.459,0.729
13.404,-0.414,-0.196,1.690,1.751
13.404,0.280,-0.209,1.207,1.257
13.404,0.435,-0.161,0.266,0.535
13.404,-0.509,-0.257,1.802,1.890
13.404,0.427,-0.128,0.802,0.918
13.405,-0.062,-0.135,0.684,0.700
13.405,-0.147,-0.191,1.639,1.657
13.407,0.652,-0.143,0.099,0.675
13.409,-0.264,-0.146,1.111,1.151
13.413,0.143,-0.162,1.235,1.253
13.414,0.507,-0.134,0.143,0.543
13.417,-0.385,-0.196,1.720,1.774
13.420,0.535,-0.225,0.907,1.077
13.422,0.341,-0.197,0.297,0.493
13.424,0.096,-0.253,1.403,1.429
13.426,0.625,-0.327,0.420,0.821
13.429,0.133,-0.185,0.964,0.991
13.431,0.279,-0.246,1.193,1.249
13.434,0.292,-0.284,0.602,0.727
13.436,0.242,-0.222,1.166,1.212
13.439,0.403,-0.287,0.945,1.067
13.441,0.212,-0.211,0.965,1.010
13.445,0.254,-0.118,1.196,1.229
13.446,0.201,-0.184,0.999,1.035
13.449,0.339,-0.103,0.976,1.039
13.464,0.298,-0.110,1.045,1.092
13.465,0.099,-0.072,1.188,1.194
13.465,0.305,0.049,1.016,1.062
13.465,0.267,-0.083,0.963,1.003
13.466,0.057,0.049,1.054,1.057
13.466,0.320,0.010,0.980,1.031
13.466,0.233,0.004,0.974,1.001
13.469,0.284,0.080,0.926,0.972
13.471,0.230,0.103,0.995,1.027
13.475,0.182,0.088,0.958,0.980
13.476,0.509,0.082,0.747,0.908
13.484,0.280,0.073,1.037,1.077
13.484,0.540,0.051,1.135,1.257
13.486,0.464,0.231,0.923,1.058
13.487,0.055,0.192,1.299,1.314
13.488,0.455,0.012,0.420,0.620
13.491,-0.165,0.314,0.143,0.383
13.493,0.139,-0.124,0.911,0.930
13.505,0.260,0.273,0.637,0.740
13.505,-0.083,0.450,1.305,1.383
13.505,0.435,0.322,0.689,0.876
13.505,0.285,0.410,0.477,0.690
13.506,-0.109,0.374,1.174,1.237
13.508,-0.091,0.381,1.237,1.297
13.510,-0.148,0.433,1.063,1.157
13.512,-0.076,0.337,1.025,1.082
13.515,-0.590,0.405,1.629,1.779
13.518,0.056,0.333,0.943,1.002
13.520,-0.067,0.312,1.008,1.058
13.522,-0.473,0.387,1.709,1.815
13.524,0.311,0.334,0.730,0.861
13.527,-0.079,0.387,1.213,1.276
13.530,-0.036,0.291,1.373,1.404
13.533,0.655,0.174,0.517,0.852
13.535,-0.148,0.188,1.531,1.549
13.537,0.216,0.098,1.277,1.299
13.540,0.733,0.060,0.519,0.900
13.542,0.302,-0.109,1.328,1.367
13.545,0.728,-0.200,0.940,1.206
13.547,0.542,-0.119,0.749,0.933
13.550,0.283,-0.340,1.305,1.378
13.552,0.632,-0.335,0.880,1.134
13.555,0.129,-0.324,1.281,1.327
13.557,0.149,-0.327,1.243,1.294
13.559,0.197,-0.280,0.957,1.016
13.565,-0.260,-0.365,1.495,1.560
13.565,0.239,-0.403,0.951,1.060
13.566,-0.192,-0.349,0.959,1.038
13.570,-0.122,-0.445,1.206,1.292
13.572,0.168,-0.447,0.640,0.799
13.574,-0.177,-0.279,0.907,0.966
13.576,0.095,-0.424,0.832,0.939
13.588,-0.141,-0.200,0.827,0.862
13.588,0.009,-0.200,0.964,0.985
13.588,-0.040,-0.226,0.916,0.944
13.589,-0.020,-0.196,1.055,1.073
13.589,0.109,-0.194,0.904,0.931
13.591,0.089,-0.251,1.036,1.069
13.593,0.486,-0.122,0.502,0.710
13.596,0.287,-0.196,0.830,0.900
13.598,0.228,-0.140,1.214,1.243
13.601,0.754,-0.118,0.412,0.867
13.603,0.349,-0.170,0.993,1.066
13.606,0.257,0.047,0.944,0.979
13.608,0.565,-0.154,0.720,0.928
13.611,0.098,-0.118,1.331,1.339
13.613,0.193,0.009,0.994,1.012
13.616,0.029,-0.140,1.271,1.279
13.618,-0.216,0.017,1.496,1.512
13.621,0.266,-0.001,0.776,0.820
13.623,-0.102,0.035,1.160,1.165
13.626,-0.079,0.024,1.263,1.266
13.628,0.140,-0.046,0.774,0.788
13.630,-0.240,-0.029,1.289,1.312
13.633,0.284,-0.038,0.830,0.878
13.637,0.294,-0.063,0.539,0.618
13.639,-0.060,-0.116,1.243,1.250
13.641,0.357,-0.168,0.662,0.771
13.645,0.169,-0.163,0.996,1.024
13.646,0.213,-0.053,1.059,1.082
13.648,0.423,-0.077,0.626,0.759
13.651,0.117,-0.046,1.116,1.123
13.653,0.387,-0.071,0.968,1.045
13.656,0.212,-0.110,1.037,1.064
13.658,0.079,0.051,1.305,1.309
13.662,0.439,-0.016,0.722,0.845
13.663,0.175,-0.080,1.066,1.084
13.666,0.156,0.122,1.143,1.160
13.667,0.423,-0.122,0.679,0.809
13.670,-0.152,-0.142,1.424,1.439
13.672,0.210,-0.169,0.962,0.999
13.675,0.192,-0.293,0.819,0.890
13.684,-0.155,-0.200,1.306,1.331
13.685,0.469,-0.430,0.642,0.904
13.685,-0.159,-0.247,1.236,1.270
13.686,-0.151,-0.135,1.394,1.408
13.687,0.311,-0.036,0.623,0.697
13.689,-0.014,-0.005,1.034,1.034
13.692,0.187,-0.056,0.966,0.985
13.715,0.464,-0.049,0.388,0.606
13.723,0.055,0.000,1.084,1.086
13.723,0.268,-0.042,1.046,1.081
13.723,0.437,0.000,0.578,0.725
13.723,0.156,-0.030,1.016,1.028
13.724,0.399,-0.095,1.100,1.174
13.724,0.337,0.002,0.889,0.951
13.724,0.067,-0.126,1.369,1.377
13.724,0.301,0.018,1.093,1.133
13.724,0.352,-0.003,0.727,0.807
13.724,-0.017,0.002,1.304,1.304
13.724,0.547,0.029,0.801,0.970
13.725,0.298,0.014,0.790,0.844
13.726,-0.098,0.037,1.443,1.447
13.729,0.518,0.114,0.373,0.649
13.731,0.268,-0.082,0.743,0.794
13.734,-0.058,-0.000,1.313,1.314
13.736,0.355,0.057,0.450,0.576
13.738,-0.260,-0.069,1.298,1.326
13.742,-0.110,0.053,1.225,1.231
13.744,0.400,-0.034,0.450,0.604
13.746,-0.412,-0.024,1.463,1.520
13.748,0.146,-0.014,0.955,0.966
13.752,0.314,-0.099,0.358,0.487
13.754,-0.335,-0.081,1.642,1.678
13.757,0.378,0.053,0.677,0.777
13.759,0.287,-0.075,0.443,0.533
13.762,-0.146,-0.066,1.476,1.485
13.763,0.632,-0.139,0.286,0.707
13.766,-0.070,-0.052,1.134,1.137
13.768,-0.027,-0.070,1.349,1.351
13.771,0.668,-0.142,0.188,0.708
13.773,-0.135,-0.028,1.332,1.339
13.776,0.151,-0.163,1.201,1.221
13.786,0.418,-0.047,0.472,0.632
13.786,-0.278,-0.139,1.607,1.637
13.787,0.198,-0.028,0.944,0.965
13.787,0.432,-0.004,0.477,0.644
13.788,-0.223,-0.039,1.494,1.512
13.790,0.436,-0.081,0.664,0.798
13.792,0.132,-0.022,0.844,0.854
13.795,-0.293,0.082,1.638,1.666
13.798,0.491,0.029,0.542,0.732
13.800,0.062,-0.092,0.885,0.892
13.802,-0.093,-0.117,1.449,1.457
13.805,0.533,-0.093,0.546,0.769
13.807,-0.154,0.097,1.227,1.240
13.810,-0.008,-0.018,1.519,1.519
13.812,0.498,0.123,0.350,0.621
13.815,-0.001,0.091,1.200,1.203
13.818,0.040,0.093,1.274,1.278
13.820,0.420,0.082,0.506,0.663
13.822,-0.031,0.035,1.253,1.254
13.825,0.310,0.127,1.008,1.062
13.827,0.276,0.217,0.492,0.605
13.830,-0.082,0.018,1.334,1.337
13.833,0.297,-0.051,0.677,0.741
13.835,0.004,-0.040,0.799,0.800
13.837,-0.226,0.006,1.557,1.573
13.840,0.113,0.065,0.698,0.710
13.842,0.079,-0.058,0.850,0.855
13.845,-0.085,-0.026,1.227,1.231
13.847,0.316,0.011,0.642,0.716
13.850,-0.032,-0.001,0.891,0.891
13.852,-0.272,-0.124,1.479,1.509
13.854,0.244,-0.108,0.578,0.637
13.857,-0.013,-0.113,1.102,1.107
13.873,-0.110,-0.081,1.318,1.325
13.874,0.223,-0.053,0.489,0.540
13.874,0.033,-0.130,1.188,1.196
13.875,0.421,-0.039,0.467,0.630
13.875,0.356,0.016,0.313,0.474
13.875,0.056,-0.049,1.094,1.096
13.875,0.576,-0.119,0.221,0.628
13.904,0.183,-0.060,0.900,0.920
13.904,0.181,-0.036,1.122,1.137
13.904,0.030,-0.058,0.798,0.801
13.904,-0.094,-0.088,1.545,1.551
13.905,0.108,-0.138,1.109,1.123
13.905,-0.241,0.036,1.479,1.499
13.905,0.173,0.081,1.192,1.207
13.905,0.172,0.077,0.875,0.895
13.905,-0.106,0.083,1.396,1.402
13.906,0.367,0.077,0.905,0.980
13.906,0.289,0.025,0.727,0.783
13.906,0.080,0.010,1.230,1.232
13.906,0.168,-0.047,1.071,1.085
13.908,0.485,-0.007,0.576,0.752
13.912,0.028,0.049,1.309,1.310
13.913,-0.043,-0.083,1.249,1.252
13.916,0.133,0.019,0.779,0.790
13.919,-0.265,-0.014,1.517,1.540
13.920,-0.059,0.040,1.161,1.163
13.923,0.237,0.189,0.567,0.643
13.925,-0.397,0.209,1.513,1.579
13.928,-0.055,0.165,1.018,1.033
13.930,0.341,0.134,0.445,0.577
13.932,-0.362,0.076,1.443,1.490
13.936,0.065,0.060,0.802,0.807
13.938,0.409,0.089,0.319,0.526
13.940,-0.302,0.084,1.386,1.420
13.953,0.128,0.110,0.778,0.796
13.953,0.145,0.025,0.799,0.812
13.954,-0.255,0.015,1.484,1.505
13.954,0.186,0.018,0.732,0.755
13.954,0.078,0.109,0.938,0.947
13.956,-0.067,0.128,1.308,1.316
13.958,0.260,0.116,0.715,0.770
13.961,0.069,0.107,0.943,0.952
13.962,0.030,0.049,1.108,1.110
13.964,0.290,0.041,0.593,0.661
13.968,0.008,0.005,1.119,1.119
13.970,-0.032,0.023,1.099,1.100
13.973,0.078,0.029,1.043,1.046
13.975,-0.044,0.017,1.315,1.316
13.978,0.225,-0.054,0.910,0.939
13.979,0.262,0.054,0.831,0.873
13.982,0.067,0.080,1.148,1.153
13.986,0.211,-0.006,0.884,0.909
13.988,0.287,0.013,0.862,0.908
13.991,-0.019,-0.047,1.237,1.238
13.992,0.070,-0.018,1.030,1.032
14.008,0.090,0.007,0.970,0.975
14.009,-0.028,-0.043,1.244,1.245
14.009,-0.019,0.075,1.096,1.098
14.009,0.052,0.051,1.073,1.075
14.009,-0.148,-0.031,1.207,1.216
14.009,0.015,-0.111,1.109,1.115
14.009,0.008,-0.073,0.924,0.927
14.011,-0.115,-0.076,1.165,1.173
14.015,0.101,-0.057,0.985,0.992
14.018,0.163,-0.133,0.873,0.898
14.020,-0.038,-0.042,1.094,1.095
14.023,0.313,-0.120,0.788,0.856
14.024,0.284,-0.124,0.707,0.772
14.027,0.030,-0.133,1.052,1.061
14.028,0.289,-0.118,0.974,1.023
14.031,0.399,-0.069,0.708,0.816
14.033,0.014,-0.098,0.990,0.995
14.036,0.214,-0.176,1.147,1.180
14.038,0.378,-0.122,0.649,0.761
14.041,-0.072,-0.083,1.181,1.187
14.043,0.094,-0.024,1.172,1.176
14.046,0.260,-0.108,0.847,0.893
14.048,-0.141,-0.099,1.364,1.375
14.050,0.268,-0.158,0.944,0.994
14.053,0.109,-0.136,0.861,0.878
14.055,0.049,-0.198,1.165,1.183
14.058,0.202,-0.092,0.782,0.813
14.061,0.046,-0.132,0.900,0.910
14.063,0.264,-0.163,0.791,0.850
14.066,0.097,-0.139,0.857,0.874
14.068,-0.207,-0.124,1.085,1.111
14.070,0.068,-0.030,0.879,0.882
14.073,-0.042,-0.080,1.123,1.127
14.086,-0.101,-0.025,1.162,1.167
14.087,0.274,-0.070,0.574,0.640
14.087,0.160,-0.165,0.909,0.937
14.087,0.201,-0.134,0.886,0.918
14.087,0.308,-0.216,0.583,0.694
14.087,0.274,-0.202,0.925,0.986
14.090,-0.011,-0.114,1.070,1.076
14.093,0.254,-0.197,0.760,0.825
14.097,0.370,-0.297,0.673,0.824
14.098,-0.209,-0.269,1.397,1.438
14.100,0.152,-0.233,1.022,1.059
14.102,0.234,-0.114,0.890,0.928
14.105,-0.201,-0.159,1.556,1.577
14.108,0.171,-0.171,0.959,0.989
14.110,0.248,-0.208,0.898,0.954
14.112,0.352,-0.303,1.041,1.140
14.115,0.401,-0.206,0.746,0.872
14.117,0.209,-0.131,1.074,1.102
14.119,0.273,-0.093,1.001,1.041
14.122,0.313,-0.138,1.010,1.066
14.124,0.143,-0.138,1.131,1.149
14.127,0.084,-0.184,1.155,1.173
14.129,0.278,-0.181,1.033,1.085
14.132,0.076,-0.054,1.062,1.066
14.134,-0.138,-0.017,1.413,1.420
14.137,0.201,-0.035,1.030,1.050
14.140,0.074,-0.123,1.075,1.084
14.147,0.136,-0.164,1.112,1.132
14.147,0.296,-0.057,0.764,0.821
14.148,0.020,-0.029,1.175,1.175
14.150,0.239,-0.008,0.971,1.000
14.153,0.337,-0.008,0.807,0.875
14.155,0.185,-0.073,1.031,1.050
14.157,0.549,-0.172,0.545,0.792
14.163,0.382,-0.223,0.699,0.827
14.164,0.222,-0.046,0.924,0.951
14.164,0.378,-0.017,0.837,0.919
14.168,0.041,0.008,1.304,1.305
14.169,0.168,-0.043,1.006,1.021
14.172,0.187,-0.075,1.093,1.111
14.174,0.042,-0.088,1.297,1.301
14.183,0.312,-0.010,0.718,0.782
14.184,0.122,-0.012,1.185,1.192
14.184,-0.008,0.033,1.264,1.264
14.184,0.274,0.057,0.687,0.742
14.187,0.187,-0.139,1.040,1.066
14.207,0.264,-0.097,0.983,1.023
14.207,0.394,0.066,0.496,0.636
14.208,0.008,-0.029,1.322,1.323
14.208,0.195,0.052,1.035,1.054
14.208,0.317,-0.076,0.628,0.708
14.208,0.110,-0.094,1.219,1.227
14.208,0.321,-0.144,0.840,0.911
14.208,0.366,-0.032,0.649,0.746
14.209,0.265,-0.022,0.977,1.012
14.213,0.185,0.077,1.023,1.043
14.213,0.291,0.008,0.898,0.944
14.215,0.356,-0.170,0.896,0.979
14.218,0.146,-0.162,1.011,1.035
14.220,0.251,-0.155,0.991,1.034
14.222,0.368,-0.109,0.865,0.946
14.226,0.051,0.004,1.132,1.133
14.229,0.025,-0.111,1.074,1.080
14.230,0.316,-0.146,0.833,0.903
14.233,0.141,-0.168,1.009,1.033
14.236,0.122,-0.113,1.014,1.027
14.238,0.339,0.012,0.666,0.747
14.240,0.166,0.059,0.996,1.012
14.242,0.275,0.081,0.917,0.961
14.245,0.330,-0.065,0.600,0.688
14.247,0.013,-0.061,1.177,1.179
14.250,0.253,-0.126,0.946,0.987
14.252,0.412,-0.102,0.595,0.731
14.255,-0.040,0.113,1.150,1.156
14.257,0.045,-0.003,1.272,1.273
14.260,0.309,-0.086,0.806,0.867
14.262,0.192,-0.113,0.845,0.874
14.264,0.381,-0.074,0.596,0.711
14.267,0.325,0.057,0.577,0.665
14.269,0.075,-0.033,1.003,1.006
14.272,0.130,-0.019,0.854,0.864
14.274,-0.166,-0.089,1.297,1.310
14.277,-0.155,-0.033,1.234,1.244
14.279,0.000,-0.178,1.014,1.030
14.281,-0.043,-0.149,1.211,1.221
14.284,0.007,0.007,0.944,0.945
14.286,-0.014,0.040,1.136,1.137
14.289,0.179,-0.015,0.942,0.959
14.291,0.323,-0.099,0.721,0.796
14.294,0.277,-0.083,0.801,0.852
14.297,0.536,-0.102,0.602,0.812
14.299,0.596,-0.054,0.470,0.761
14.301,0.132,-0.042,0.880,0.891
14.304,0.082,-0.142,1.270,1.281
14.306,0.297,-0.032,0.861,0.911
14.309,-0.080,-0.142,1.244,1.255
14.312,-0.133,-0.037,1.266,1.273
14.314,0.642,-0.194,0.619,0.913
14.316,0.312,-0.061,1.016,1.064
14.319,0.075,0.115,1.296,1.303
14.321,0.379,-0.068,0.778,0.869
14.324,0.482,-0.247,0.895,1.046
14.326,0.413,-0.184,0.960,1.061
14.328,0.296,-0.112,0.936,0.988
14.331,0.247,-0.106,1.014,1.049
14.334,0.218,-0.175,1.063,1.099
14.336,0.148,-0.226,1.114,1.147
14.338,0.219,-0.145,0.858,0.898
14.343,0.257,-0.167,0.833,0.888
14.343,0.174,-0.210,0.916,0.956
14.345,0.283,-0.113,0.811,0.866
14.348,0.094,-0.030,0.940,0.945
14.350,-0.016,0.025,1.096,1.096
14.353,0.209,-0.114,0.964,0.993
14.356,0.016,-0.137,1.130,1.138
14.360,0.100,-0.050,1.012,1.018
14.361,0.175,-0.018,0.856,0.874
14.363,0.007,0.032,1.215,1.215
