time,x,y,z,gforce
8.414,0.900,0.155,-0.822,1.229
8.416,0.784,0.194,-0.798,1.136
8.419,0.707,0.233,-0.817,1.105
8.422,0.607,0.269,-0.777,1.022
8.424,0.516,0.302,-0.736,0.948
8.426,0.497,0.354,-0.739,0.959
8.428,0.439,0.387,-0.720,0.928
8.431,0.423,0.341,-0.677,0.868
8.434,0.419,0.331,-0.659,0.848
8.436,0.400,0.263,-0.598,0.767
8.438,0.407,0.184,-0.574,0.727
8.441,0.402,0.119,-0.521,0.669
8.443,0.429,0.093,-0.502,0.667
8.446,0.430,0.082,-0.508,0.670
8.449,0.409,0.110,-0.442,0.612
8.451,0.389,0.310,-0.499,0.705
8.453,0.352,0.284,-0.457,0.643
8.455,0.284,0.396,-0.430,0.650
8.458,0.319,0.394,-0.488,0.704
8.462,0.228,0.522,-0.471,0.739
8.463,0.173,0.477,-0.403,0.648
8.465,0.129,0.446,-0.429,0.632
8.468,0.117,0.384,-0.384,0.556
8.470,0.092,0.396,-0.420,0.585
8.473,0.028,0.377,-0.377,0.534
8.475,-0.006,0.345,-0.329,0.477
8.479,-0.037,0.282,-0.310,0.420
8.480,0.041,0.328,-0.292,0.441
8.482,-0.082,0.480,-0.338,0.593
8.485,-0.092,0.269,-0.148,0.320
8.487,-0.042,0.366,-0.233,0.436
8.490,-0.051,0.296,-0.229,0.378
8.492,-0.054,0.243,-0.150,0.291
8.503,0.004,0.136,-0.206,0.247
8.504,-0.056,0.091,-0.149,0.183
8.504,-0.046,-0.031,-0.101,0.115
8.504,-0.072,-0.071,-0.107,0.147
8.530,-0.033,-0.167,-0.109,0.202
8.530,-0.121,-0.192,-0.069,0.237
8.530,-0.125,-0.189,-0.020,0.228
8.531,-0.147,-0.164,-0.093,0.239
8.531,-0.241,-0.152,0.047,0.289
8.531,-0.248,-0.101,-0.013,0.268
8.531,-0.309,-0.102,0.032,0.327
8.531,-0.392,-0.048,0.121,0.414
8.531,-0.369,-0.040,0.072,0.378
8.532,-0.416,-0.018,0.161,0.446
8.532,-0.450,0.015,0.142,0.472
8.532,-0.420,-0.002,0.141,0.443
8.535,-0.474,0.000,0.181,0.508
8.536,-0.451,-0.010,0.163,0.480
8.539,-0.472,-0.018,0.158,0.498
8.542,-0.498,-0.060,0.200,0.541
8.544,-0.511,-0.125,0.193,0.560
8.546,-0.512,0.093,0.134,0.537
8.548,-0.578,0.122,0.097,0.599
8.551,-0.639,0.100,0.201,0.677
8.553,-0.630,0.209,0.046,0.665
8.556,-0.664,0.192,0.076,0.695
8.569,-0.693,0.175,0.069,0.718
8.569,-0.718,0.193,0.036,0.745
8.569,-0.772,0.200,0.072,0.801
8.570,-0.760,0.258,0.007,0.803
8.570,-0.790,0.298,0.003,0.845
8.572,-0.767,0.305,-0.034,0.826
8.573,-0.804,0.358,-0.038,0.881
8.575,-0.790,0.406,-0.064,0.890
8.580,-0.818,0.437,-0.088,0.932
8.580,-0.939,0.492,0.364,1.121
8.583,-3.653,0.554,3.061,4.799
8.585,-4.111,0.494,3.926,5.706
8.588,-4.081,0.390,3.920,5.672
8.591,-4.111,-0.096,3.901,5.668
8.592,-4.111,-0.516,3.926,5.708
8.600,-3.861,-0.172,3.926,5.509
8.601,-1.324,-0.856,3.925,4.230
8.601,-0.360,-0.506,3.313,3.371
8.603,0.768,-1.040,3.045,3.308
8.605,3.373,-1.799,0.397,3.843
8.607,3.895,-1.060,-4.079,5.739
8.619,3.862,-2.020,-4.079,5.970
8.619,3.876,-2.402,-2.012,4.984
8.620,3.895,-1.464,-0.610,4.205
8.620,3.895,-0.420,1.326,4.135
8.620,3.894,1.511,3.365,5.364
8.622,2.759,1.075,3.926,4.917
8.624,0.113,0.138,3.921,3.926
8.628,-1.059,-0.044,3.910,4.051
8.629,-1.571,0.840,3.926,4.311
8.632,0.302,0.207,3.244,3.264
8.634,1.010,-0.113,0.131,1.025
8.636,-1.620,-0.481,-0.299,1.716
8.639,0.926,-0.855,-1.809,2.204
8.642,0.230,-1.022,-4.079,4.212
8.644,-1.313,-1.674,-4.059,4.583
8.647,-3.352,-0.439,-2.606,4.269
8.649,-4.111,1.096,-0.298,4.265
8.652,-4.105,1.657,2.413,5.042
8.654,-4.089,1.697,1.801,4.780
8.657,-4.111,1.581,-0.634,4.449
8.659,-3.608,2.103,-0.170,4.180
8.662,-2.518,1.593,0.193,2.986
8.664,0.577,1.162,-2.008,2.390
8.666,2.025,1.713,-4.079,4.866
8.669,3.577,1.402,-3.362,5.105
8.671,3.895,0.880,-2.274,4.595
8.674,3.891,0.788,-1.715,4.325
8.676,3.888,1.233,-0.811,4.158
8.681,3.534,1.042,-0.320,3.698
8.682,2.354,1.492,1.306,3.078
8.684,2.381,1.460,2.490,3.742
8.686,2.596,1.260,2.299,3.689
8.688,2.299,1.243,2.001,3.291
8.691,1.460,0.654,2.139,2.671
8.718,1.984,-0.166,0.683,2.104
8.719,0.493,0.491,0.016,0.696
8.719,-0.934,0.155,1.599,1.858
8.719,-1.767,-0.332,1.579,2.393
8.719,-1.604,-0.454,1.611,2.318
8.720,-2.435,-0.376,1.698,2.992
8.720,-3.318,-0.713,3.093,4.592
8.720,-3.580,-0.824,3.926,5.376
8.720,-3.191,-1.173,3.874,5.154
8.721,-1.761,-1.187,2.985,3.663
8.721,-1.887,-1.240,3.502,4.167
8.722,-1.353,-1.463,3.926,4.403
8.724,-0.087,-1.461,3.778,4.052
8.725,0.771,-1.439,3.656,4.004
8.728,1.148,-1.799,3.926,4.468
8.731,0.837,-1.604,3.926,4.323
8.733,1.464,-1.502,3.920,4.446
8.735,3.033,-1.385,3.193,4.617
8.737,1.793,-1.267,3.545,4.170
8.740,0.983,-1.613,3.926,4.357
8.742,1.893,-1.275,3.508,4.185
8.745,1.632,-1.230,3.050,3.671
8.747,0.886,-1.110,3.341,3.630
8.751,1.012,-1.091,2.283,2.725
8.753,0.274,-0.861,1.942,2.142
8.756,-0.164,-0.580,2.022,2.110
8.758,0.165,-0.733,0.524,0.916
8.760,-0.415,-0.384,0.400,0.693
8.762,-0.751,-0.193,0.509,0.928
8.764,-0.467,-0.366,0.015,0.593
8.767,-0.346,0.110,-0.276,0.456
8.769,-0.269,-0.114,0.018,0.293
8.772,-0.423,0.397,0.556,0.803
8.774,-0.196,0.137,0.559,0.608
8.778,-0.075,0.085,1.040,1.047
8.779,0.357,0.265,1.308,1.382
8.782,0.438,0.342,1.517,1.616
8.785,0.496,-0.021,2.270,2.323
8.787,0.499,0.212,2.470,2.528
8.789,0.680,0.070,2.751,2.834
8.792,0.517,0.287,3.030,3.088
8.802,0.187,0.253,2.920,2.937
8.803,0.480,-0.038,3.321,3.356
8.804,0.015,-0.043,3.372,3.373
8.804,0.010,-0.038,3.636,3.636
8.820,-0.295,0.068,3.131,3.146
8.821,-0.668,-0.066,3.276,3.344
8.821,-1.116,-0.091,3.747,3.911
8.821,-0.514,0.053,2.591,2.642
8.822,-1.464,0.014,3.420,3.721
8.822,-1.769,0.129,3.926,4.308
8.823,-2.128,0.037,3.583,4.168
8.831,-2.145,0.135,3.881,4.436
8.832,-2.068,0.153,3.926,4.440
8.832,-2.184,0.125,3.921,4.490
8.832,-2.604,-0.039,3.924,4.710
8.833,-1.923,0.025,3.926,4.371
8.834,-1.833,-0.019,3.918,4.326
8.837,-2.040,-0.000,3.915,4.414
8.839,-1.502,0.197,3.462,3.779
8.842,-1.469,-0.137,3.337,3.648
8.843,-1.301,0.034,3.398,3.639
8.846,-0.850,0.171,2.636,2.775
8.847,-1.037,0.132,2.717,2.911
8.850,-0.796,0.119,2.337,2.472
8.854,-0.850,0.236,1.988,2.175
8.856,-0.842,0.528,1.899,2.143
8.858,-0.694,0.432,1.575,1.774
8.861,-0.529,0.579,1.200,1.434
8.863,-0.897,0.608,1.054,1.511
8.865,-1.006,1.130,1.467,2.108
8.868,-1.403,1.411,1.252,2.350
8.870,-1.217,1.146,1.570,2.293
8.873,-1.267,1.072,1.296,2.106
8.875,-1.240,1.161,1.335,2.161
8.880,-1.147,0.883,1.256,1.917
8.880,-0.798,0.505,0.934,1.328
8.883,-0.592,0.330,0.922,1.144
8.885,-0.163,0.615,0.425,0.765
8.888,0.034,0.878,0.232,0.909
8.890,0.171,0.512,0.459,0.709
8.892,0.416,0.220,0.324,0.571
8.904,0.811,0.064,-0.027,0.814
8.904,0.865,-0.001,0.123,0.874
8.904,1.002,-0.259,-0.062,1.037
8.904,0.814,-0.592,-0.095,1.011
8.905,1.186,-0.449,-0.403,1.331
8.907,1.066,-0.348,-0.543,1.246
8.910,0.774,-0.171,-0.118,0.801
8.912,0.701,0.022,-0.409,0.812
8.914,0.786,0.013,-0.230,0.819
8.916,0.811,0.021,-0.439,0.922
8.919,0.658,-0.073,-0.073,0.666
8.922,0.711,-0.152,-0.365,0.813
8.924,0.723,-0.471,-0.137,0.874
8.927,0.918,-0.551,-0.259,1.101
8.929,0.713,-0.453,-0.213,0.871
8.932,0.665,-0.299,0.114,0.738
8.934,0.838,-0.256,-0.295,0.924
8.937,0.773,-0.305,-0.059,0.834
8.939,0.739,-0.207,-0.041,0.768
8.941,0.762,-0.205,-0.154,0.804
8.945,0.763,-0.212,-0.068,0.794
8.946,0.817,-0.140,-0.376,0.910
8.949,0.656,-0.243,-0.103,0.707
8.951,0.697,-0.162,-0.196,0.742
8.954,0.682,-0.073,-0.413,0.800
8.956,0.571,-0.065,-0.226,0.618
8.959,0.641,-0.079,-0.494,0.813
8.962,0.429,-0.066,-0.364,0.566
8.964,0.421,-0.112,-0.407,0.596
8.967,0.486,-0.053,-0.698,0.852
8.969,0.324,-0.064,-0.479,0.582
8.971,0.371,-0.012,-0.623,0.725
8.974,0.351,0.134,-0.592,0.701
8.982,0.424,0.254,-0.644,0.812
8.983,0.438,0.354,-0.667,0.873
8.983,0.497,0.437,-0.604,0.896
8.983,0.555,0.461,-0.684,0.995
8.986,0.587,0.539,-0.618,1.008
8.988,0.600,0.465,-0.700,1.033
8.995,0.648,0.317,-0.646,0.968
8.995,0.688,0.300,-0.731,1.048
8.995,0.665,0.271,-0.736,1.028
9.011,0.655,0.338,-0.737,1.043
9.011,0.675,0.414,-0.833,1.149
9.011,0.659,0.421,-0.815,1.129
9.011,0.684,0.455,-0.858,1.188
9.011,0.593,0.482,-0.845,1.139
9.011,0.617,0.443,-0.827,1.123
9.013,0.598,0.414,-0.860,1.126
9.016,0.544,0.358,-0.762,1.002
9.018,0.566,0.356,-0.768,1.019
9.020,0.541,0.342,-0.740,0.978
9.024,0.570,0.311,-0.673,0.935
9.026,0.568,0.267,-0.711,0.948
9.027,0.502,0.239,-0.558,0.788
9.029,0.546,0.227,-0.566,0.818
9.032,0.532,0.216,-0.552,0.796
9.034,0.516,0.229,-0.449,0.721
9.037,0.559,0.225,-0.506,0.787
9.039,0.552,0.229,-0.424,0.733
9.041,0.601,0.247,-0.498,0.819
9.044,0.590,0.191,-0.485,0.788
9.047,0.553,0.144,-0.428,0.714
9.063,0.560,0.094,-0.524,0.773
9.063,0.492,0.045,-0.417,0.646
9.063,0.498,0.000,-0.454,0.674
9.064,0.435,-0.017,-0.416,0.602
9.064,0.394,-0.066,-0.353,0.533
9.064,0.360,-0.107,-0.362,0.522
9.064,0.315,-0.127,-0.270,0.434
9.067,0.290,-0.157,-0.277,0.431
9.069,0.242,-0.188,-0.210,0.372
9.072,0.209,-0.218,-0.138,0.332
9.075,0.205,-0.239,-0.132,0.342
9.079,0.200,-0.267,-0.059,0.339
9.079,0.210,-0.297,-0.044,0.367
9.081,0.198,-0.353,-0.007,0.405
9.084,0.186,-0.376,0.048,0.423
9.086,0.180,-0.426,0.032,0.463
9.088,0.196,-0.503,0.065,0.543
9.091,0.213,-0.517,0.031,0.560
9.096,0.151,-0.514,0.057,0.539
9.096,0.158,-0.529,0.088,0.559
9.098,0.150,-0.530,0.009,0.551
9.101,0.106,-0.526,0.059,0.539
9.103,0.074,-0.504,0.033,0.510
9.106,0.018,-0.534,0.061,0.537
9.108,-0.036,-0.537,0.106,0.548
9.119,-0.028,-0.518,0.052,0.521
9.120,-0.098,-0.495,0.130,0.521
9.120,-0.111,-0.490,0.144,0.523
9.120,-0.142,-0.477,0.163,0.523
9.120,-0.136,-0.450,0.183,0.505
9.123,-0.128,-0.442,0.177,0.493
9.126,-0.142,-0.416,0.219,0.491
9.128,-0.132,-0.381,0.209,0.454
9.130,-0.120,-0.359,0.217,0.437
9.132,-0.087,-0.331,0.181,0.387
9.135,-0.107,-0.301,0.203,0.378
9.137,-0.093,-0.269,0.188,0.341
9.140,-0.078,-0.239,0.119,0.278
9.143,-0.099,-0.242,0.160,0.306
9.145,-0.084,-0.213,0.125,0.261
9.147,-0.117,-0.179,0.094,0.234
9.150,-0.156,-0.140,0.140,0.252
9.152,-0.174,-0.080,0.072,0.205
9.155,-0.249,-0.006,0.124,0.278
9.157,-0.270,0.073,0.131,0.309
9.161,-0.306,0.110,0.099,0.340
9.162,-0.375,0.141,0.171,0.436
9.164,-0.379,0.177,0.108,0.432
9.167,-0.414,0.204,0.135,0.481
9.169,-0.451,0.214,0.160,0.524
9.172,-0.477,0.219,0.144,0.544
9.175,-0.503,0.233,0.188,0.585
9.179,-0.499,0.250,0.146,0.577
9.180,-0.401,0.223,0.180,0.493
9.182,1.252,0.036,-0.342,1.299
9.184,2.931,0.218,-1.525,3.311
9.187,3.856,0.992,-1.576,4.282
9.189,3.895,1.655,-2.414,4.872
9.218,3.882,1.896,-3.348,5.466
9.219,3.892,2.185,-2.388,5.062
9.220,3.895,1.845,-1.787,4.665
9.220,3.843,2.162,-1.018,4.526
9.222,0.433,2.141,2.438,3.273
9.222,-1.491,1.148,3.926,4.353
9.223,-2.570,1.619,3.926,4.963
9.223,-4.111,1.563,3.887,5.869
9.223,-4.111,0.027,3.926,5.684
9.223,-2.981,1.435,3.926,5.134
9.224,-0.374,1.331,3.816,4.059
9.224,2.860,1.577,0.828,3.369
9.224,2.985,1.099,0.146,3.185
9.224,3.507,-0.315,-0.995,3.659
9.227,2.869,-1.995,-3.079,4.658
9.229,0.757,-2.757,-1.073,3.054
9.231,-1.644,-2.921,1.968,3.887
9.233,-3.669,-2.023,3.224,5.286
9.236,-4.106,-1.185,3.926,5.803
9.238,-4.111,-0.746,3.926,5.733
9.241,-4.105,-0.486,3.907,5.688
9.244,-4.110,-0.563,3.432,5.384
9.246,-3.532,-0.290,1.982,4.061
9.248,-2.057,0.385,-0.220,2.104
9.252,-1.367,0.508,-1.220,1.902
9.254,0.957,-0.305,-2.429,2.628
9.257,1.935,-1.068,-4.079,4.640
9.259,3.044,-1.772,-3.987,5.320
9.261,1.136,-1.773,-1.518,2.596
9.263,2.157,-1.585,-0.405,2.707
9.265,2.333,-0.485,-1.207,2.671
9.269,1.363,-0.441,0.041,1.434
9.271,0.752,-0.318,1.097,1.367
9.273,1.320,-1.166,1.330,2.207
9.277,1.765,-0.699,1.201,2.246
9.278,2.132,-0.472,-0.191,2.192
9.280,2.657,-0.555,-0.387,2.742
9.283,2.348,0.348,-1.390,2.751
9.285,2.305,0.385,-1.330,2.689
9.288,2.497,0.458,-1.770,3.095
9.290,1.815,-0.262,-2.181,2.850
9.304,0.508,-0.179,-0.618,0.820
9.332,0.424,0.038,-0.850,0.951
9.333,-0.278,0.198,-0.461,0.573
9.333,-0.776,0.067,0.610,0.989
9.333,-0.393,0.431,-0.303,0.657
9.333,-0.964,0.207,0.558,1.133
9.333,-0.693,-0.048,0.660,0.958
9.334,-0.223,0.129,0.076,0.269
9.334,-0.899,0.231,1.470,1.738
9.334,-1.531,0.311,3.188,3.550
9.334,-1.228,0.635,3.772,4.018
9.335,-0.470,0.626,3.370,3.460
9.335,-1.125,0.146,3.926,4.087
9.335,-1.004,0.126,3.926,4.054
9.335,-0.903,0.318,3.915,4.030
9.335,-2.494,0.428,3.925,4.670
9.336,-0.350,-0.184,3.926,3.946
9.337,2.084,0.374,3.663,4.231
9.337,1.424,0.621,3.334,3.678
9.340,0.087,0.850,3.926,4.018
9.341,1.142,0.602,3.926,4.133
9.346,2.204,1.214,3.587,4.382
9.346,1.760,1.617,3.612,4.331
9.349,1.319,1.417,3.903,4.357
9.351,1.267,1.478,3.355,3.879
9.355,1.066,1.139,2.476,2.926
9.357,0.294,0.718,2.338,2.464
9.359,0.197,0.688,1.726,1.868
9.361,-0.116,0.323,1.287,1.332
9.363,-0.513,0.768,0.803,1.224
9.365,0.150,0.815,0.258,0.868
9.368,-0.766,1.220,-0.237,1.460
9.371,-0.797,0.935,1.115,1.659
9.373,-0.792,0.956,0.744,1.448
9.376,-0.972,0.651,1.148,1.639
9.378,-0.684,0.619,1.842,2.060
9.381,-0.009,0.598,0.880,1.064
9.383,-0.471,0.541,2.040,2.162
9.386,-0.047,0.087,2.539,2.541
9.388,1.262,-0.007,1.721,2.135
9.390,-0.045,0.446,2.521,2.561
9.395,1.052,0.369,2.913,3.119
9.395,0.080,0.977,3.420,3.558
9.398,0.041,1.038,3.926,4.061
9.400,0.371,0.708,3.547,3.636
9.402,-0.581,0.726,3.558,3.677
9.405,-0.665,-0.542,3.905,3.998
9.407,-1.728,-0.660,3.622,4.067
9.414,-1.596,-1.695,3.906,4.548
9.414,-2.061,-0.735,3.528,4.152
9.415,-2.467,-1.007,3.724,4.579
9.417,-2.765,-1.156,3.741,4.794
9.420,-2.403,-0.555,3.441,4.234
9.422,-2.554,-0.880,3.397,4.340
9.426,-2.126,-1.071,2.742,3.631
9.428,-2.089,-1.518,2.596,3.662
9.430,-1.590,-1.866,2.354,3.399
9.432,-1.594,-1.819,2.150,3.236
9.435,-1.279,-1.722,2.244,3.104
9.437,-1.492,-1.678,2.270,3.193
9.440,-1.344,-1.679,2.512,3.307
9.443,-0.855,-1.199,1.950,2.444
9.444,-1.243,-1.405,2.123,2.833
9.447,-0.545,-1.189,1.987,2.379
9.449,-0.703,-1.312,1.256,1.947
9.452,-0.751,-1.966,1.816,2.780
9.454,-0.638,-1.513,1.579,2.278
9.457,-1.040,-0.747,1.398,1.895
9.460,-0.903,-0.589,1.583,1.915
9.462,-1.082,0.541,1.150,1.669
9.465,-0.677,0.673,1.255,1.577
9.467,-1.048,1.728,1.282,2.393
9.470,-0.999,1.586,1.120,2.183
9.472,-0.487,1.110,0.913,1.517
9.474,-0.559,0.560,0.604,0.996
9.480,-0.300,-0.194,1.058,1.117
9.481,0.076,0.070,0.623,0.632
9.484,0.378,0.388,0.801,0.967
9.484,0.684,0.487,0.723,1.108
9.486,1.006,0.945,0.512,1.472
9.489,0.796,1.208,0.764,1.636
9.504,1.134,1.039,0.395,1.588
9.505,1.082,0.491,0.091,1.191
9.505,1.111,-0.276,0.203,1.163
9.505,0.881,-0.238,-0.077,0.916
9.507,0.941,-0.044,-0.369,1.012
9.507,0.765,0.139,-0.497,0.923
9.507,0.864,-0.163,-0.662,1.101
9.511,0.849,0.138,-0.682,1.098
9.512,0.691,0.199,-0.587,0.928
9.513,0.495,0.042,-0.494,0.701
9.517,0.539,-0.208,-0.512,0.772
9.520,0.661,-0.248,-0.403,0.813
9.525,0.638,0.023,-0.307,0.708
9.525,0.728,0.216,-0.263,0.803
9.527,0.667,0.011,0.023,0.668
9.528,0.906,0.573,0.107,1.078
9.530,1.033,0.531,-0.095,1.165
9.534,0.974,0.363,0.316,1.087
9.536,1.148,0.264,-0.012,1.178
9.538,1.260,0.030,-0.068,1.262
9.550,1.250,-0.260,-0.146,1.285
9.550,1.302,-0.102,-0.337,1.349
9.550,1.231,-0.130,-0.445,1.316
9.550,1.155,0.020,-0.471,1.248
9.550,1.085,0.098,-0.559,1.224
9.554,0.987,0.109,-0.632,1.177
9.555,0.821,0.126,-0.611,1.031
9.558,0.828,0.085,-0.753,1.123
9.560,0.678,-0.156,-0.630,0.938
9.562,0.700,-0.229,-0.549,0.919
9.564,0.625,-0.162,-0.549,0.848
9.567,0.586,-0.107,-0.302,0.668
9.570,0.654,-0.006,-0.369,0.751
9.572,0.657,0.003,-0.251,0.703
9.576,0.680,-0.006,-0.102,0.688
9.577,0.698,0.120,-0.156,0.725
9.579,0.709,0.178,-0.053,0.733
9.583,0.783,0.206,-0.185,0.830
9.585,0.805,0.242,-0.141,0.853
9.588,0.844,0.352,-0.236,0.945
9.590,0.878,0.308,-0.364,0.999
9.593,0.783,0.222,-0.291,0.864
9.594,0.832,0.145,-0.504,0.983
9.597,0.732,0.038,-0.468,0.870
9.599,0.656,0.015,-0.484,0.816
9.602,0.617,-0.041,-0.636,0.887
9.604,0.568,-0.052,-0.592,0.822
9.606,0.584,-0.024,-0.726,0.932
9.611,0.486,-0.010,-0.661,0.821
9.611,0.529,-0.006,-0.638,0.829
9.614,0.470,0.028,-0.684,0.831
9.617,0.422,-0.027,-0.507,0.660
9.619,0.413,-0.003,-0.531,0.673
9.622,0.383,0.011,-0.395,0.550
9.630,0.455,0.027,-0.431,0.627
9.630,0.426,0.032,-0.398,0.584
9.630,0.465,-0.008,-0.355,0.586
9.631,0.492,0.044,-0.474,0.685
9.633,0.479,0.064,-0.415,0.637
9.636,0.470,0.097,-0.524,0.710
9.638,0.400,0.079,-0.508,0.651
9.642,0.365,0.207,-0.565,0.704
9.644,0.286,0.364,-0.671,0.815
9.645,0.163,0.400,-0.588,0.730
9.648,0.098,0.467,-0.658,0.813
9.651,0.056,0.447,-0.649,0.790
9.654,-0.035,0.383,-0.608,0.719
9.660,-0.029,0.141,-0.576,0.594
9.660,-0.147,0.214,-0.496,0.559
9.661,-0.184,0.114,-0.465,0.513
9.663,-0.142,-0.117,-0.338,0.385
9.666,-0.089,-0.064,-0.416,0.431
9.669,-0.106,-0.152,-0.284,0.339
9.671,-0.104,-0.212,-0.273,0.361
9.673,0.016,-0.366,-0.197,0.416
9.677,0.023,-0.432,-0.183,0.470
9.678,0.022,-0.519,-0.117,0.533
9.681,-0.003,-0.566,-0.038,0.567
9.683,0.095,-0.726,-0.088,0.738
9.686,0.061,-0.777,-0.074,0.783
9.688,0.105,-0.878,-0.082,0.888
9.691,0.070,-0.870,-0.124,0.882
9.693,0.061,-1.006,-0.059,1.009
9.695,0.021,-0.926,-0.116,0.933
9.699,0.001,-0.927,-0.139,0.938
9.700,-0.091,-0.894,-0.078,0.902
9.703,-0.135,-0.791,-0.077,0.806
9.705,-0.199,-0.712,-0.079,0.744
9.712,-0.235,-0.634,-0.065,0.679
9.712,-0.164,-0.454,-0.214,0.528
9.713,-0.240,-0.480,-0.104,0.547
9.715,-0.271,-0.352,-0.019,0.444
9.717,-0.147,-0.259,-0.230,0.376
9.719,-0.239,-0.179,-0.129,0.325
9.722,-0.164,-0.253,-0.087,0.314
9.739,-0.231,-0.113,-0.160,0.303
9.739,-0.248,0.124,-0.169,0.325
9.739,-0.197,0.083,-0.245,0.325
9.739,-0.368,0.356,-0.273,0.580
9.739,-0.425,0.449,-0.226,0.658
9.740,-0.445,0.553,-0.371,0.801
9.740,-0.575,0.603,-0.323,0.894
9.742,-0.623,0.610,-0.339,0.935
9.744,-0.679,0.674,-0.439,1.053
9.746,-0.852,0.704,-0.312,1.148
9.749,-0.830,0.722,-0.428,1.180
9.752,-0.864,0.686,-0.405,1.176
9.754,-0.961,0.738,-0.308,1.250
9.756,-0.937,0.693,-0.371,1.223
9.759,-1.006,0.651,-0.222,1.219
9.761,-0.985,0.666,-0.257,1.217
9.764,-0.968,0.608,-0.221,1.164
9.766,-1.021,0.582,-0.112,1.180
9.769,-1.023,0.707,-0.158,1.253
9.771,-0.997,0.623,-0.088,1.179
9.774,-0.983,0.639,-0.085,1.175
9.777,-0.987,0.653,-0.101,1.188
9.778,-0.994,0.690,-0.121,1.216
9.782,0.786,0.988,-0.365,1.315
9.783,3.350,1.575,-2.127,4.269
9.801,3.895,1.123,-2.999,5.042
9.801,3.895,0.740,-2.939,4.935
9.802,3.885,1.048,-4.079,5.730
9.802,3.895,1.012,-3.115,5.089
9.802,3.895,1.411,-1.973,4.588
9.803,3.894,2.500,-2.753,5.384
9.803,2.710,1.687,-0.379,3.214
9.803,-3.526,0.670,3.923,5.317
9.810,-4.111,-0.287,3.926,5.691
9.810,-3.890,-1.792,3.856,5.763
9.812,-4.110,-1.843,3.917,5.970
9.813,-3.927,-3.446,3.926,6.535
9.817,-2.376,-2.846,3.925,5.399
9.817,-0.226,-1.679,3.925,4.276
9.821,3.895,-3.250,2.246,5.547
9.822,3.895,-3.983,-1.799,5.854
9.825,3.811,-3.983,-3.773,6.680
9.827,2.860,-3.965,-4.065,6.358
9.830,2.893,-3.983,-1.989,5.310
9.833,-1.404,-2.696,0.208,3.046
9.835,-4.111,-0.731,2.708,4.976
9.837,-4.111,1.168,3.926,5.803
9.840,-4.080,3.231,3.926,6.519
9.844,-4.111,3.481,3.898,6.649
9.844,-4.111,3.081,3.909,6.455
9.848,-3.924,1.200,3.520,5.406
9.849,-1.110,0.779,2.023,2.436
9.853,1.799,0.266,-1.671,2.469
9.855,1.998,-2.148,-2.157,3.641
9.858,2.224,-3.263,0.498,3.980
9.859,1.519,-0.996,-0.813,1.990
9.862,1.202,-1.497,-0.063,1.921
9.864,-0.478,-0.466,2.399,2.490
9.867,-1.058,0.515,3.891,4.065
9.869,-2.044,1.598,3.926,4.706
9.872,-1.800,0.722,3.914,4.368
9.875,-0.869,-0.052,3.923,4.019
9.877,0.265,0.053,3.594,3.604
9.879,0.632,-0.072,2.479,2.560
9.882,0.957,-0.555,1.888,2.189
9.884,0.666,-0.505,1.403,1.633
9.887,0.723,-0.824,1.019,1.497
9.889,0.088,-0.584,1.057,1.211
9.892,-0.598,-0.511,2.160,2.299
9.894,-1.792,0.431,2.502,3.108
9.896,-1.170,0.590,2.846,3.133
9.899,-1.590,0.562,2.832,3.296
9.901,-2.201,1.818,3.309,4.370
9.904,-2.112,1.117,3.164,3.965
9.906,-0.856,-0.603,3.362,3.521
9.911,-1.033,-0.112,3.316,3.475
9.913,-0.403,-0.636,3.228,3.315
9.914,0.094,-0.598,2.685,2.752
9.917,-0.233,0.143,2.429,2.445
9.919,-0.197,-0.884,2.706,2.854
9.921,-0.259,-1.475,2.991,3.345
9.923,0.472,-0.600,1.930,2.075
9.940,1.040,-1.062,1.298,1.974
9.941,-0.839,-0.425,1.761,1.996
9.941,-0.496,0.507,1.005,1.231
9.941,0.270,0.437,0.272,0.581
9.941,-0.188,1.077,0.637,1.266
9.942,-0.495,1.221,0.413,1.381
9.942,-0.310,1.004,-0.083,1.054
9.943,-0.325,1.528,0.003,1.562
9.945,-1.117,2.110,0.470,2.433
9.948,-0.896,1.887,-0.127,2.093
9.950,-0.861,1.941,-0.691,2.233
9.954,-0.179,1.253,0.923,1.566
9.956,-0.547,1.841,1.488,2.429
9.958,-0.168,1.225,-0.520,1.341
9.960,-0.792,2.145,0.086,2.289
9.962,0.468,1.671,2.587,3.115
9.966,0.337,1.149,-0.142,1.206
9.968,-0.798,2.423,-0.129,2.555
9.971,0.930,0.376,2.819,2.993
9.973,0.756,0.754,1.215,1.617
9.975,0.409,1.793,0.090,1.842
9.978,0.540,-0.047,2.016,2.088
9.980,0.327,0.888,2.138,2.339
9.983,0.737,1.332,0.920,1.779
9.985,0.324,0.792,1.775,1.971
9.988,0.454,0.751,2.391,2.547
9.990,0.615,1.483,1.027,1.905
9.995,0.425,1.728,1.230,2.163
9.996,0.722,1.224,1.259,1.898
9.997,0.312,1.948,0.915,2.175
10.000,0.304,1.977,0.990,2.232
10.003,0.848,1.771,0.559,2.041
10.004,0.306,1.869,1.085,2.182
10.007,0.024,1.726,1.052,2.021
10.032,0.682,1.947,0.308,2.086
10.033,0.301,1.348,1.007,1.710
10.033,-0.126,1.307,1.382,1.907
10.034,0.519,1.274,0.537,1.477
